#    L    TT             EE             BB             TE          
  2307   0.114630E+03   0.503470E+01   0.377592E-01  -0.810099E+01
  2308   0.114548E+03   0.500993E+01   0.377200E-01  -0.811117E+01
  2309   0.114466E+03   0.498505E+01   0.376809E-01  -0.812025E+01
  2310   0.114385E+03   0.496007E+01   0.376419E-01  -0.812832E+01
  2311   0.114305E+03   0.493498E+01   0.376029E-01  -0.813529E+01
  2312   0.114225E+03   0.490981E+01   0.375641E-01  -0.814109E+01
  2313   0.114146E+03   0.488455E+01   0.375253E-01  -0.814587E+01
  2314   0.114068E+03   0.485921E+01   0.374866E-01  -0.814962E+01
  2315   0.113990E+03   0.483380E+01   0.374480E-01  -0.815221E+01
  2316   0.113912E+03   0.480833E+01   0.374094E-01  -0.815377E+01
  2317   0.113835E+03   0.478280E+01   0.373710E-01  -0.815423E+01
  2318   0.113758E+03   0.475722E+01   0.373326E-01  -0.815359E+01
  2319   0.113681E+03   0.473158E+01   0.372942E-01  -0.815191E+01
  2320   0.113604E+03   0.470591E+01   0.372560E-01  -0.814921E+01
  2321   0.113527E+03   0.468020E+01   0.372178E-01  -0.814539E+01
  2322   0.113449E+03   0.465447E+01   0.371797E-01  -0.814052E+01
  2323   0.113373E+03   0.462871E+01   0.371416E-01  -0.813462E+01
  2324   0.113295E+03   0.460295E+01   0.371036E-01  -0.812767E+01
  2325   0.113217E+03   0.457718E+01   0.370657E-01  -0.811973E+01
  2326   0.113139E+03   0.455143E+01   0.370278E-01  -0.811074E+01
  2327   0.113061E+03   0.452568E+01   0.369899E-01  -0.810069E+01
  2328   0.112982E+03   0.449996E+01   0.369522E-01  -0.808972E+01
  2329   0.112903E+03   0.447426E+01   0.369144E-01  -0.807775E+01
  2330   0.112823E+03   0.444861E+01   0.368767E-01  -0.806478E+01
  2331   0.112742E+03   0.442298E+01   0.368391E-01  -0.805087E+01
  2332   0.112661E+03   0.439741E+01   0.368015E-01  -0.803594E+01
  2333   0.112579E+03   0.437188E+01   0.367640E-01  -0.802006E+01
  2334   0.112496E+03   0.434641E+01   0.367265E-01  -0.800323E+01
  2335   0.112413E+03   0.432100E+01   0.366890E-01  -0.798543E+01
  2336   0.112328E+03   0.429566E+01   0.366516E-01  -0.796674E+01
  2337   0.112243E+03   0.427039E+01   0.366142E-01  -0.794714E+01
  2338   0.112156E+03   0.424521E+01   0.365768E-01  -0.792656E+01
  2339   0.112068E+03   0.422011E+01   0.365395E-01  -0.790513E+01
  2340   0.111980E+03   0.419511E+01   0.365022E-01  -0.788285E+01
  2341   0.111890E+03   0.417020E+01   0.364649E-01  -0.785963E+01
  2342   0.111799E+03   0.414541E+01   0.364277E-01  -0.783554E+01
  2343   0.111707E+03   0.412072E+01   0.363904E-01  -0.781064E+01
  2344   0.111613E+03   0.409616E+01   0.363532E-01  -0.778493E+01
  2345   0.111518E+03   0.407172E+01   0.363161E-01  -0.775832E+01
  2346   0.111422E+03   0.404740E+01   0.362789E-01  -0.773094E+01
  2347   0.111324E+03   0.402321E+01   0.362417E-01  -0.770272E+01
  2348   0.111225E+03   0.399916E+01   0.362046E-01  -0.767372E+01
  2349   0.111124E+03   0.397525E+01   0.361675E-01  -0.764393E+01
  2350   0.111021E+03   0.395150E+01   0.361304E-01  -0.761342E+01
  2351   0.110918E+03   0.392789E+01   0.360933E-01  -0.758208E+01
  2352   0.110812E+03   0.390444E+01   0.360562E-01  -0.755008E+01
  2353   0.110705E+03   0.388116E+01   0.360191E-01  -0.751731E+01
  2354   0.110596E+03   0.385805E+01   0.359821E-01  -0.748392E+01
  2355   0.110486E+03   0.383511E+01   0.359450E-01  -0.744975E+01
  2356   0.110373E+03   0.381236E+01   0.359080E-01  -0.741492E+01
  2357   0.110260E+03   0.378979E+01   0.358709E-01  -0.737952E+01
  2358   0.110143E+03   0.376742E+01   0.358339E-01  -0.734344E+01
  2359   0.110026E+03   0.374523E+01   0.357969E-01  -0.730675E+01
  2360   0.109907E+03   0.372324E+01   0.357598E-01  -0.726937E+01
  2361   0.109786E+03   0.370145E+01   0.357228E-01  -0.723150E+01
  2362   0.109662E+03   0.367987E+01   0.356858E-01  -0.719298E+01
  2363   0.109537E+03   0.365849E+01   0.356488E-01  -0.715396E+01
  2364   0.109410E+03   0.363732E+01   0.356117E-01  -0.711433E+01
  2365   0.109281E+03   0.361637E+01   0.355747E-01  -0.707424E+01
  2366   0.109150E+03   0.359564E+01   0.355377E-01  -0.703359E+01
  2367   0.109017E+03   0.357513E+01   0.355007E-01  -0.699246E+01
  2368   0.108882E+03   0.355485E+01   0.354637E-01  -0.695082E+01
  2369   0.108745E+03   0.353479E+01   0.354266E-01  -0.690881E+01
  2370   0.108606E+03   0.351498E+01   0.353896E-01  -0.686627E+01
  2371   0.108465E+03   0.349539E+01   0.353526E-01  -0.682334E+01
  2372   0.108322E+03   0.347605E+01   0.353156E-01  -0.677999E+01
  2373   0.108177E+03   0.345695E+01   0.352786E-01  -0.673629E+01
  2374   0.108029E+03   0.343809E+01   0.352415E-01  -0.669222E+01
  2375   0.107880E+03   0.341948E+01   0.352045E-01  -0.664778E+01
  2376   0.107729E+03   0.340112E+01   0.351675E-01  -0.660301E+01
  2377   0.107575E+03   0.338301E+01   0.351304E-01  -0.655791E+01
  2378   0.107419E+03   0.336516E+01   0.350934E-01  -0.651250E+01
  2379   0.107261E+03   0.334756E+01   0.350564E-01  -0.646682E+01
  2380   0.107102E+03   0.333022E+01   0.350193E-01  -0.642089E+01
  2381   0.106940E+03   0.331314E+01   0.349823E-01  -0.637470E+01
  2382   0.106775E+03   0.329632E+01   0.349452E-01  -0.632827E+01
  2383   0.106609E+03   0.327977E+01   0.349081E-01  -0.628163E+01
  2384   0.106440E+03   0.326348E+01   0.348711E-01  -0.623478E+01
  2385   0.106269E+03   0.324746E+01   0.348340E-01  -0.618775E+01
  2386   0.106096E+03   0.323170E+01   0.347969E-01  -0.614055E+01
  2387   0.105921E+03   0.321621E+01   0.347598E-01  -0.609321E+01
  2388   0.105743E+03   0.320100E+01   0.347227E-01  -0.604575E+01
  2389   0.105564E+03   0.318606E+01   0.346856E-01  -0.599818E+01
  2390   0.105382E+03   0.317139E+01   0.346484E-01  -0.595052E+01
  2391   0.105198E+03   0.315699E+01   0.346113E-01  -0.590279E+01
  2392   0.105012E+03   0.314288E+01   0.345741E-01  -0.585502E+01
  2393   0.104824E+03   0.312904E+01   0.345370E-01  -0.580720E+01
  2394   0.104634E+03   0.311548E+01   0.344998E-01  -0.575937E+01
  2395   0.104441E+03   0.310220E+01   0.344626E-01  -0.571153E+01
  2396   0.104247E+03   0.308919E+01   0.344254E-01  -0.566370E+01
  2397   0.104051E+03   0.307647E+01   0.343881E-01  -0.561589E+01
  2398   0.103852E+03   0.306402E+01   0.343509E-01  -0.556814E+01
  2399   0.103652E+03   0.305185E+01   0.343136E-01  -0.552043E+01
  2400   0.103449E+03   0.303996E+01   0.342763E-01  -0.547280E+01
  2401   0.103244E+03   0.302835E+01   0.342390E-01  -0.542527E+01
  2402   0.103038E+03   0.301701E+01   0.342017E-01  -0.537784E+01
  2403   0.102828E+03   0.300595E+01   0.341643E-01  -0.533054E+01
  2404   0.102618E+03   0.299517E+01   0.341269E-01  -0.528337E+01
  2405   0.102405E+03   0.298467E+01   0.340895E-01  -0.523637E+01
  2406   0.102191E+03   0.297444E+01   0.340521E-01  -0.518953E+01
  2407   0.101974E+03   0.296449E+01   0.340146E-01  -0.514288E+01
  2408   0.101756E+03   0.295482E+01   0.339771E-01  -0.509643E+01
  2409   0.101536E+03   0.294541E+01   0.339396E-01  -0.505018E+01
  2410   0.101313E+03   0.293629E+01   0.339021E-01  -0.500417E+01
  2411   0.101089E+03   0.292743E+01   0.338645E-01  -0.495840E+01
  2412   0.100863E+03   0.291884E+01   0.338269E-01  -0.491289E+01
  2413   0.100636E+03   0.291053E+01   0.337893E-01  -0.486765E+01
  2414   0.100406E+03   0.290248E+01   0.337516E-01  -0.482269E+01
  2415   0.100175E+03   0.289470E+01   0.337139E-01  -0.477803E+01
  2416   0.999428E+02   0.288718E+01   0.336762E-01  -0.473368E+01
  2417   0.997083E+02   0.287993E+01   0.336384E-01  -0.468967E+01
  2418   0.994726E+02   0.287295E+01   0.336007E-01  -0.464600E+01
  2419   0.992349E+02   0.286622E+01   0.335629E-01  -0.460268E+01
  2420   0.989967E+02   0.285975E+01   0.335250E-01  -0.455974E+01
  2421   0.987563E+02   0.285354E+01   0.334872E-01  -0.451717E+01
  2422   0.985146E+02   0.284759E+01   0.334493E-01  -0.447500E+01
  2423   0.982723E+02   0.284189E+01   0.334114E-01  -0.443323E+01
  2424   0.980279E+02   0.283643E+01   0.333734E-01  -0.439188E+01
  2425   0.977827E+02   0.283123E+01   0.333354E-01  -0.435095E+01
  2426   0.975361E+02   0.282627E+01   0.332974E-01  -0.431047E+01
  2427   0.972880E+02   0.282156E+01   0.332594E-01  -0.427043E+01
  2428   0.970391E+02   0.281709E+01   0.332214E-01  -0.423085E+01
  2429   0.967895E+02   0.281286E+01   0.331833E-01  -0.419174E+01
  2430   0.965382E+02   0.280886E+01   0.331452E-01  -0.415311E+01
  2431   0.962861E+02   0.280509E+01   0.331071E-01  -0.411497E+01
  2432   0.960331E+02   0.280156E+01   0.330690E-01  -0.407734E+01
  2433   0.957791E+02   0.279825E+01   0.330308E-01  -0.404022E+01
  2434   0.955250E+02   0.279517E+01   0.329926E-01  -0.400361E+01
  2435   0.952690E+02   0.279231E+01   0.329545E-01  -0.396753E+01
  2436   0.950128E+02   0.278967E+01   0.329163E-01  -0.393199E+01
  2437   0.947555E+02   0.278724E+01   0.328780E-01  -0.389700E+01
  2438   0.944978E+02   0.278503E+01   0.328398E-01  -0.386255E+01
  2439   0.942390E+02   0.278302E+01   0.328016E-01  -0.382867E+01
  2440   0.939797E+02   0.278122E+01   0.327633E-01  -0.379535E+01
  2441   0.937199E+02   0.277962E+01   0.327251E-01  -0.376261E+01
  2442   0.934595E+02   0.277822E+01   0.326868E-01  -0.373045E+01
  2443   0.931979E+02   0.277701E+01   0.326485E-01  -0.369888E+01
  2444   0.929363E+02   0.277599E+01   0.326103E-01  -0.366790E+01
  2445   0.926748E+02   0.277517E+01   0.325720E-01  -0.363752E+01
  2446   0.924119E+02   0.277452E+01   0.325337E-01  -0.360775E+01
  2447   0.921497E+02   0.277406E+01   0.324954E-01  -0.357859E+01
  2448   0.918867E+02   0.277377E+01   0.324571E-01  -0.355004E+01
  2449   0.916228E+02   0.277366E+01   0.324189E-01  -0.352212E+01
  2450   0.913596E+02   0.277371E+01   0.323806E-01  -0.349483E+01
  2451   0.910954E+02   0.277393E+01   0.323423E-01  -0.346816E+01
  2452   0.908316E+02   0.277431E+01   0.323040E-01  -0.344212E+01
  2453   0.905669E+02   0.277484E+01   0.322657E-01  -0.341673E+01
  2454   0.903026E+02   0.277553E+01   0.322275E-01  -0.339198E+01
  2455   0.900378E+02   0.277637E+01   0.321892E-01  -0.336788E+01
  2456   0.897734E+02   0.277734E+01   0.321509E-01  -0.334442E+01
  2457   0.895093E+02   0.277846E+01   0.321127E-01  -0.332161E+01
  2458   0.892446E+02   0.277971E+01   0.320745E-01  -0.329946E+01
  2459   0.889794E+02   0.278110E+01   0.320362E-01  -0.327796E+01
  2460   0.887151E+02   0.278261E+01   0.319980E-01  -0.325711E+01
  2461   0.884508E+02   0.278424E+01   0.319598E-01  -0.323693E+01
  2462   0.881859E+02   0.278600E+01   0.319216E-01  -0.321741E+01
  2463   0.879224E+02   0.278786E+01   0.318834E-01  -0.319854E+01
  2464   0.876581E+02   0.278984E+01   0.318452E-01  -0.318034E+01
  2465   0.873946E+02   0.279193E+01   0.318070E-01  -0.316280E+01
  2466   0.871309E+02   0.279412E+01   0.317688E-01  -0.314592E+01
  2467   0.868677E+02   0.279640E+01   0.317306E-01  -0.312969E+01
  2468   0.866052E+02   0.279878E+01   0.316925E-01  -0.311413E+01
  2469   0.863431E+02   0.280125E+01   0.316543E-01  -0.309923E+01
  2470   0.860807E+02   0.280380E+01   0.316162E-01  -0.308498E+01
  2471   0.858195E+02   0.280644E+01   0.315781E-01  -0.307139E+01
  2472   0.855588E+02   0.280915E+01   0.315400E-01  -0.305845E+01
  2473   0.852983E+02   0.281193E+01   0.315019E-01  -0.304617E+01
  2474   0.850382E+02   0.281478E+01   0.314638E-01  -0.303454E+01
  2475   0.847792E+02   0.281770E+01   0.314257E-01  -0.302356E+01
  2476   0.845204E+02   0.282068E+01   0.313876E-01  -0.301324E+01
  2477   0.842625E+02   0.282371E+01   0.313496E-01  -0.300355E+01
  2478   0.840056E+02   0.282679E+01   0.313115E-01  -0.299450E+01
  2479   0.837497E+02   0.282992E+01   0.312735E-01  -0.298609E+01
  2480   0.834938E+02   0.283310E+01   0.312355E-01  -0.297832E+01
  2481   0.832396E+02   0.283632E+01   0.311975E-01  -0.297116E+01
  2482   0.829862E+02   0.283957E+01   0.311595E-01  -0.296463E+01
  2483   0.827336E+02   0.284287E+01   0.311215E-01  -0.295873E+01
  2484   0.824818E+02   0.284619E+01   0.310835E-01  -0.295344E+01
  2485   0.822315E+02   0.284954E+01   0.310456E-01  -0.294876E+01
  2486   0.819827E+02   0.285291E+01   0.310076E-01  -0.294469E+01
  2487   0.817345E+02   0.285629E+01   0.309697E-01  -0.294122E+01
  2488   0.814878E+02   0.285969E+01   0.309318E-01  -0.293835E+01
  2489   0.812418E+02   0.286311E+01   0.308939E-01  -0.293608E+01
  2490   0.809971E+02   0.286652E+01   0.308561E-01  -0.293439E+01
  2491   0.807545E+02   0.286994E+01   0.308182E-01  -0.293329E+01
  2492   0.805126E+02   0.287335E+01   0.307804E-01  -0.293276E+01
  2493   0.802719E+02   0.287677E+01   0.307426E-01  -0.293281E+01
  2494   0.800329E+02   0.288018E+01   0.307048E-01  -0.293342E+01
  2495   0.797953E+02   0.288357E+01   0.306671E-01  -0.293458E+01
  2496   0.795592E+02   0.288695E+01   0.306294E-01  -0.293630E+01
  2497   0.793245E+02   0.289031E+01   0.305917E-01  -0.293856E+01
  2498   0.790915E+02   0.289365E+01   0.305540E-01  -0.294135E+01
  2499   0.788599E+02   0.289695E+01   0.305164E-01  -0.294468E+01
  2500   0.786299E+02   0.290023E+01   0.304788E-01  -0.294853E+01
  2501   0.784016E+02   0.290347E+01   0.304412E-01  -0.295289E+01
  2502   0.781748E+02   0.290667E+01   0.304037E-01  -0.295776E+01
  2503   0.779497E+02   0.290983E+01   0.303662E-01  -0.296314E+01
  2504   0.777263E+02   0.291294E+01   0.303288E-01  -0.296901E+01
  2505   0.775045E+02   0.291601E+01   0.302914E-01  -0.297536E+01
  2506   0.772844E+02   0.291902E+01   0.302540E-01  -0.298219E+01
  2507   0.770662E+02   0.292197E+01   0.302167E-01  -0.298948E+01
  2508   0.768496E+02   0.292487E+01   0.301794E-01  -0.299723E+01
  2509   0.766348E+02   0.292771E+01   0.301422E-01  -0.300543E+01
  2510   0.764218E+02   0.293048E+01   0.301050E-01  -0.301406E+01
  2511   0.762106E+02   0.293319E+01   0.300679E-01  -0.302313E+01
  2512   0.760013E+02   0.293582E+01   0.300308E-01  -0.303262E+01
  2513   0.757936E+02   0.293837E+01   0.299938E-01  -0.304252E+01
  2514   0.755879E+02   0.294085E+01   0.299569E-01  -0.305282E+01
  2515   0.753840E+02   0.294326E+01   0.299200E-01  -0.306351E+01
  2516   0.751819E+02   0.294557E+01   0.298831E-01  -0.307459E+01
  2517   0.749816E+02   0.294780E+01   0.298463E-01  -0.308604E+01
  2518   0.747831E+02   0.294994E+01   0.298096E-01  -0.309785E+01
  2519   0.745864E+02   0.295199E+01   0.297729E-01  -0.311001E+01
  2520   0.743916E+02   0.295394E+01   0.297363E-01  -0.312251E+01
  2521   0.741986E+02   0.295580E+01   0.296998E-01  -0.313534E+01
  2522   0.740075E+02   0.295755E+01   0.296633E-01  -0.314850E+01
  2523   0.738181E+02   0.295921E+01   0.296269E-01  -0.316196E+01
  2524   0.736306E+02   0.296076E+01   0.295905E-01  -0.317573E+01
  2525   0.734449E+02   0.296221E+01   0.295543E-01  -0.318977E+01
  2526   0.732611E+02   0.296354E+01   0.295180E-01  -0.320409E+01
  2527   0.730790E+02   0.296476E+01   0.294819E-01  -0.321868E+01
  2528   0.728988E+02   0.296587E+01   0.294458E-01  -0.323353E+01
  2529   0.727204E+02   0.296687E+01   0.294098E-01  -0.324861E+01
  2530   0.725439E+02   0.296775E+01   0.293738E-01  -0.326393E+01
  2531   0.723691E+02   0.296852E+01   0.293379E-01  -0.327947E+01
  2532   0.721961E+02   0.296916E+01   0.293021E-01  -0.329521E+01
  2533   0.720249E+02   0.296968E+01   0.292663E-01  -0.331115E+01
  2534   0.718556E+02   0.297007E+01   0.292306E-01  -0.332728E+01
  2535   0.716879E+02   0.297034E+01   0.291950E-01  -0.334359E+01
  2536   0.715221E+02   0.297047E+01   0.291594E-01  -0.336007E+01
  2537   0.713581E+02   0.297048E+01   0.291239E-01  -0.337670E+01
  2538   0.711958E+02   0.297035E+01   0.290885E-01  -0.339347E+01
  2539   0.710353E+02   0.297009E+01   0.290531E-01  -0.341038E+01
  2540   0.708765E+02   0.296968E+01   0.290178E-01  -0.342741E+01
  2541   0.707195E+02   0.296915E+01   0.289825E-01  -0.344455E+01
  2542   0.705643E+02   0.296848E+01   0.289473E-01  -0.346180E+01
  2543   0.704109E+02   0.296768E+01   0.289122E-01  -0.347913E+01
  2544   0.702592E+02   0.296673E+01   0.288771E-01  -0.349655E+01
  2545   0.701093E+02   0.296566E+01   0.288421E-01  -0.351403E+01
  2546   0.699612E+02   0.296445E+01   0.288072E-01  -0.353157E+01
  2547   0.698149E+02   0.296310E+01   0.287723E-01  -0.354916E+01
  2548   0.696703E+02   0.296161E+01   0.287374E-01  -0.356679E+01
  2549   0.695274E+02   0.295998E+01   0.287027E-01  -0.358444E+01
  2550   0.693863E+02   0.295821E+01   0.286679E-01  -0.360211E+01
  2551   0.692470E+02   0.295629E+01   0.286333E-01  -0.361979E+01
  2552   0.691094E+02   0.295423E+01   0.285987E-01  -0.363746E+01
  2553   0.689736E+02   0.295203E+01   0.285641E-01  -0.365512E+01
  2554   0.688395E+02   0.294968E+01   0.285296E-01  -0.367276E+01
  2555   0.687071E+02   0.294719E+01   0.284952E-01  -0.369036E+01
  2556   0.685764E+02   0.294456E+01   0.284608E-01  -0.370792E+01
  2557   0.684476E+02   0.294178E+01   0.284265E-01  -0.372544E+01
  2558   0.683204E+02   0.293885E+01   0.283922E-01  -0.374288E+01
  2559   0.681949E+02   0.293579E+01   0.283580E-01  -0.376027E+01
  2560   0.680713E+02   0.293258E+01   0.283238E-01  -0.377757E+01
  2561   0.679493E+02   0.292923E+01   0.282897E-01  -0.379478E+01
  2562   0.678290E+02   0.292573E+01   0.282557E-01  -0.381190E+01
  2563   0.677104E+02   0.292209E+01   0.282217E-01  -0.382890E+01
  2564   0.675935E+02   0.291830E+01   0.281878E-01  -0.384580E+01
  2565   0.674782E+02   0.291436E+01   0.281540E-01  -0.386257E+01
  2566   0.673645E+02   0.291028E+01   0.281202E-01  -0.387920E+01
  2567   0.672525E+02   0.290606E+01   0.280864E-01  -0.389569E+01
  2568   0.671422E+02   0.290170E+01   0.280528E-01  -0.391202E+01
  2569   0.670335E+02   0.289719E+01   0.280192E-01  -0.392821E+01
  2570   0.669263E+02   0.289254E+01   0.279856E-01  -0.394423E+01
  2571   0.668207E+02   0.288777E+01   0.279522E-01  -0.396007E+01
  2572   0.667167E+02   0.288284E+01   0.279187E-01  -0.397573E+01
  2573   0.666143E+02   0.287779E+01   0.278854E-01  -0.399120E+01
  2574   0.665135E+02   0.287261E+01   0.278521E-01  -0.400648E+01
  2575   0.664140E+02   0.286729E+01   0.278189E-01  -0.402155E+01
  2576   0.663161E+02   0.286184E+01   0.277858E-01  -0.403640E+01
  2577   0.662196E+02   0.285625E+01   0.277527E-01  -0.405104E+01
  2578   0.661246E+02   0.285054E+01   0.277197E-01  -0.406544E+01
  2579   0.660309E+02   0.284470E+01   0.276868E-01  -0.407961E+01
  2580   0.659386E+02   0.283873E+01   0.276539E-01  -0.409353E+01
  2581   0.658476E+02   0.283263E+01   0.276212E-01  -0.410720E+01
  2582   0.657578E+02   0.282640E+01   0.275885E-01  -0.412061E+01
  2583   0.656694E+02   0.282005E+01   0.275558E-01  -0.413374E+01
  2584   0.655822E+02   0.281358E+01   0.275233E-01  -0.414661E+01
  2585   0.654961E+02   0.280697E+01   0.274908E-01  -0.415920E+01
  2586   0.654112E+02   0.280026E+01   0.274584E-01  -0.417150E+01
  2587   0.653274E+02   0.279342E+01   0.274261E-01  -0.418350E+01
  2588   0.652447E+02   0.278646E+01   0.273938E-01  -0.419520E+01
  2589   0.651631E+02   0.277938E+01   0.273616E-01  -0.420659E+01
  2590   0.650823E+02   0.277219E+01   0.273295E-01  -0.421767E+01
  2591   0.650026E+02   0.276488E+01   0.272975E-01  -0.422842E+01
  2592   0.649238E+02   0.275746E+01   0.272655E-01  -0.423885E+01
  2593   0.648458E+02   0.274992E+01   0.272337E-01  -0.424894E+01
  2594   0.647688E+02   0.274227E+01   0.272019E-01  -0.425869E+01
  2595   0.646924E+02   0.273451E+01   0.271701E-01  -0.426809E+01
  2596   0.646169E+02   0.272663E+01   0.271385E-01  -0.427714E+01
  2597   0.645421E+02   0.271866E+01   0.271069E-01  -0.428583E+01
  2598   0.644679E+02   0.271057E+01   0.270753E-01  -0.429417E+01
  2599   0.643944E+02   0.270239E+01   0.270439E-01  -0.430214E+01
  2600   0.643215E+02   0.269410E+01   0.270125E-01  -0.430973E+01
