#    L    TT             EE             TE             PP             TP          
  1666   0.370912E+03   0.186811E+02  -0.324219E+02   0.131661E+06   0.603356E+01
  1667   0.371388E+03   0.185531E+02  -0.326386E+02   0.131524E+06   0.601019E+01
  1668   0.371878E+03   0.184237E+02  -0.328470E+02   0.131388E+06   0.598958E+01
  1669   0.372380E+03   0.182931E+02  -0.330473E+02   0.131252E+06   0.597173E+01
  1670   0.372896E+03   0.181613E+02  -0.332391E+02   0.131116E+06   0.595666E+01
  1671   0.373423E+03   0.180284E+02  -0.334227E+02   0.130980E+06   0.594436E+01
  1672   0.373961E+03   0.178944E+02  -0.335979E+02   0.130844E+06   0.593486E+01
  1673   0.374509E+03   0.177593E+02  -0.337648E+02   0.130709E+06   0.592817E+01
  1674   0.375068E+03   0.176233E+02  -0.339232E+02   0.130574E+06   0.592428E+01
  1675   0.375636E+03   0.174864E+02  -0.340732E+02   0.130439E+06   0.592323E+01
  1676   0.376213E+03   0.173487E+02  -0.342148E+02   0.130304E+06   0.592501E+01
  1677   0.376798E+03   0.172103E+02  -0.343480E+02   0.130170E+06   0.592963E+01
  1678   0.377391E+03   0.170710E+02  -0.344726E+02   0.130036E+06   0.593711E+01
  1679   0.377990E+03   0.169310E+02  -0.345889E+02   0.129902E+06   0.594746E+01
  1680   0.378595E+03   0.167905E+02  -0.346965E+02   0.129768E+06   0.596068E+01
  1681   0.379207E+03   0.166493E+02  -0.347957E+02   0.129634E+06   0.597679E+01
  1682   0.379823E+03   0.165076E+02  -0.348865E+02   0.129501E+06   0.599580E+01
  1683   0.380443E+03   0.163653E+02  -0.349686E+02   0.129367E+06   0.601771E+01
  1684   0.381067E+03   0.162225E+02  -0.350423E+02   0.129234E+06   0.604255E+01
  1685   0.381693E+03   0.160794E+02  -0.351074E+02   0.129102E+06   0.607031E+01
  1686   0.382322E+03   0.159359E+02  -0.351639E+02   0.128969E+06   0.610102E+01
  1687   0.382953E+03   0.157920E+02  -0.352121E+02   0.128837E+06   0.613467E+01
  1688   0.383585E+03   0.156479E+02  -0.352518E+02   0.128704E+06   0.617128E+01
  1689   0.384218E+03   0.155035E+02  -0.352831E+02   0.128572E+06   0.621087E+01
  1690   0.384850E+03   0.153590E+02  -0.353059E+02   0.128441E+06   0.625344E+01
  1691   0.385481E+03   0.152143E+02  -0.353204E+02   0.128309E+06   0.629899E+01
  1692   0.386111E+03   0.150696E+02  -0.353265E+02   0.128178E+06   0.634755E+01
  1693   0.386739E+03   0.149249E+02  -0.353243E+02   0.128047E+06   0.639912E+01
  1694   0.387365E+03   0.147801E+02  -0.353137E+02   0.127916E+06   0.645372E+01
  1695   0.387987E+03   0.146355E+02  -0.352949E+02   0.127785E+06   0.651135E+01
  1696   0.388606E+03   0.144909E+02  -0.352678E+02   0.127654E+06   0.657202E+01
  1697   0.389220E+03   0.143464E+02  -0.352326E+02   0.127524E+06   0.663574E+01
  1698   0.389828E+03   0.142022E+02  -0.351891E+02   0.127394E+06   0.670253E+01
  1699   0.390432E+03   0.140581E+02  -0.351376E+02   0.127264E+06   0.677240E+01
  1700   0.391029E+03   0.139145E+02  -0.350780E+02   0.127134E+06   0.684535E+01
  1701   0.391620E+03   0.137710E+02  -0.350104E+02   0.127005E+06   0.692137E+01
  1702   0.392203E+03   0.136280E+02  -0.349349E+02   0.126875E+06   0.700036E+01
  1703   0.392779E+03   0.134855E+02  -0.348517E+02   0.126746E+06   0.708219E+01
  1704   0.393346E+03   0.133434E+02  -0.347608E+02   0.126617E+06   0.716673E+01
  1705   0.393906E+03   0.132019E+02  -0.346622E+02   0.126489E+06   0.725384E+01
  1706   0.394456E+03   0.130610E+02  -0.345561E+02   0.126360E+06   0.734341E+01
  1707   0.394996E+03   0.129207E+02  -0.344424E+02   0.126232E+06   0.743529E+01
  1708   0.395526E+03   0.127811E+02  -0.343213E+02   0.126104E+06   0.752937E+01
  1709   0.396046E+03   0.126422E+02  -0.341930E+02   0.125976E+06   0.762551E+01
  1710   0.396554E+03   0.125041E+02  -0.340573E+02   0.125848E+06   0.772358E+01
  1711   0.397051E+03   0.123667E+02  -0.339145E+02   0.125720E+06   0.782346E+01
  1712   0.397536E+03   0.122301E+02  -0.337646E+02   0.125593E+06   0.792501E+01
  1713   0.398008E+03   0.120945E+02  -0.336078E+02   0.125466E+06   0.802810E+01
  1714   0.398467E+03   0.119597E+02  -0.334439E+02   0.125339E+06   0.813261E+01
  1715   0.398913E+03   0.118259E+02  -0.332734E+02   0.125212E+06   0.823841E+01
  1716   0.399346E+03   0.116932E+02  -0.330962E+02   0.125086E+06   0.834537E+01
  1717   0.399764E+03   0.115614E+02  -0.329124E+02   0.124959E+06   0.845336E+01
  1718   0.400167E+03   0.114308E+02  -0.327222E+02   0.124833E+06   0.856224E+01
  1719   0.400555E+03   0.113012E+02  -0.325255E+02   0.124707E+06   0.867190E+01
  1720   0.400928E+03   0.111727E+02  -0.323227E+02   0.124581E+06   0.878219E+01
  1721   0.401286E+03   0.110455E+02  -0.321137E+02   0.124456E+06   0.889300E+01
  1722   0.401627E+03   0.109195E+02  -0.318986E+02   0.124330E+06   0.900419E+01
  1723   0.401951E+03   0.107949E+02  -0.316778E+02   0.124205E+06   0.911564E+01
  1724   0.402260E+03   0.106714E+02  -0.314511E+02   0.124080E+06   0.922720E+01
  1725   0.402551E+03   0.105494E+02  -0.312189E+02   0.123955E+06   0.933877E+01
  1726   0.402824E+03   0.104286E+02  -0.309810E+02   0.123831E+06   0.945020E+01
  1727   0.403080E+03   0.103094E+02  -0.307378E+02   0.123706E+06   0.956136E+01
  1728   0.403317E+03   0.101915E+02  -0.304892E+02   0.123582E+06   0.967213E+01
  1729   0.403536E+03   0.100751E+02  -0.302356E+02   0.123458E+06   0.978239E+01
  1730   0.403736E+03   0.996026E+01  -0.299768E+02   0.123334E+06   0.989199E+01
  1731   0.403917E+03   0.984688E+01  -0.297131E+02   0.123210E+06   0.100008E+02
  1732   0.404079E+03   0.973505E+01  -0.294445E+02   0.123087E+06   0.101087E+02
  1733   0.404221E+03   0.962486E+01  -0.291713E+02   0.122963E+06   0.102156E+02
  1734   0.404342E+03   0.951623E+01  -0.288935E+02   0.122840E+06   0.103213E+02
  1735   0.404443E+03   0.940923E+01  -0.286113E+02   0.122717E+06   0.104257E+02
  1736   0.404525E+03   0.930394E+01  -0.283248E+02   0.122595E+06   0.105287E+02
  1737   0.404585E+03   0.920036E+01  -0.280342E+02   0.122472E+06   0.106301E+02
  1738   0.404625E+03   0.909848E+01  -0.277397E+02   0.122350E+06   0.107298E+02
  1739   0.404644E+03   0.899839E+01  -0.274414E+02   0.122228E+06   0.108278E+02
  1740   0.404643E+03   0.890008E+01  -0.271394E+02   0.122106E+06   0.109238E+02
  1741   0.404620E+03   0.880355E+01  -0.268338E+02   0.121984E+06   0.110177E+02
  1742   0.404576E+03   0.870887E+01  -0.265250E+02   0.121862E+06   0.111094E+02
  1743   0.404511E+03   0.861598E+01  -0.262128E+02   0.121741E+06   0.111988E+02
  1744   0.404423E+03   0.852502E+01  -0.258975E+02   0.121619E+06   0.112857E+02
  1745   0.404314E+03   0.843592E+01  -0.255793E+02   0.121498E+06   0.113700E+02
  1746   0.404183E+03   0.834874E+01  -0.252582E+02   0.121377E+06   0.114516E+02
  1747   0.404029E+03   0.826343E+01  -0.249342E+02   0.121257E+06   0.115304E+02
  1748   0.403853E+03   0.818011E+01  -0.246079E+02   0.121136E+06   0.116062E+02
  1749   0.403654E+03   0.809873E+01  -0.242789E+02   0.121016E+06   0.116789E+02
  1750   0.403433E+03   0.801928E+01  -0.239478E+02   0.120896E+06   0.117483E+02
  1751   0.403189E+03   0.794183E+01  -0.236145E+02   0.120776E+06   0.118144E+02
  1752   0.402923E+03   0.786639E+01  -0.232792E+02   0.120656E+06   0.118771E+02
  1753   0.402635E+03   0.779295E+01  -0.229421E+02   0.120536E+06   0.119363E+02
  1754   0.402324E+03   0.772152E+01  -0.226033E+02   0.120417E+06   0.119921E+02
  1755   0.401989E+03   0.765217E+01  -0.222630E+02   0.120297E+06   0.120442E+02
  1756   0.401633E+03   0.758482E+01  -0.219212E+02   0.120178E+06   0.120928E+02
  1757   0.401253E+03   0.751955E+01  -0.215782E+02   0.120059E+06   0.121378E+02
  1758   0.400850E+03   0.745628E+01  -0.212341E+02   0.119941E+06   0.121791E+02
  1759   0.400424E+03   0.739514E+01  -0.208890E+02   0.119822E+06   0.122167E+02
  1760   0.399976E+03   0.733606E+01  -0.205431E+02   0.119704E+06   0.122505E+02
  1761   0.399505E+03   0.727904E+01  -0.201964E+02   0.119585E+06   0.122804E+02
  1762   0.399011E+03   0.722412E+01  -0.198492E+02   0.119467E+06   0.123066E+02
  1763   0.398495E+03   0.717128E+01  -0.195016E+02   0.119349E+06   0.123288E+02
  1764   0.397955E+03   0.712053E+01  -0.191538E+02   0.119232E+06   0.123470E+02
  1765   0.397394E+03   0.707188E+01  -0.188058E+02   0.119114E+06   0.123613E+02
  1766   0.396811E+03   0.702533E+01  -0.184579E+02   0.118997E+06   0.123715E+02
  1767   0.396205E+03   0.698088E+01  -0.181102E+02   0.118880E+06   0.123777E+02
  1768   0.395578E+03   0.693853E+01  -0.177629E+02   0.118763E+06   0.123797E+02
  1769   0.394930E+03   0.689829E+01  -0.174160E+02   0.118646E+06   0.123775E+02
  1770   0.394259E+03   0.686015E+01  -0.170698E+02   0.118529E+06   0.123711E+02
  1771   0.393568E+03   0.682411E+01  -0.167243E+02   0.118413E+06   0.123605E+02
  1772   0.392854E+03   0.679016E+01  -0.163797E+02   0.118296E+06   0.123455E+02
  1773   0.392120E+03   0.675829E+01  -0.160362E+02   0.118180E+06   0.123262E+02
  1774   0.391365E+03   0.672851E+01  -0.156938E+02   0.118064E+06   0.123025E+02
  1775   0.390589E+03   0.670082E+01  -0.153526E+02   0.117949E+06   0.122744E+02
  1776   0.389792E+03   0.667520E+01  -0.150130E+02   0.117833E+06   0.122417E+02
  1777   0.388975E+03   0.665164E+01  -0.146748E+02   0.117718E+06   0.122045E+02
  1778   0.388137E+03   0.663015E+01  -0.143384E+02   0.117602E+06   0.121628E+02
  1779   0.387279E+03   0.661070E+01  -0.140037E+02   0.117487E+06   0.121164E+02
  1780   0.386402E+03   0.659330E+01  -0.136710E+02   0.117372E+06   0.120653E+02
  1781   0.385504E+03   0.657793E+01  -0.133403E+02   0.117258E+06   0.120096E+02
  1782   0.384587E+03   0.656458E+01  -0.130120E+02   0.117143E+06   0.119490E+02
  1783   0.383651E+03   0.655324E+01  -0.126858E+02   0.117029E+06   0.118837E+02
  1784   0.382696E+03   0.654390E+01  -0.123621E+02   0.116914E+06   0.118135E+02
  1785   0.381722E+03   0.653655E+01  -0.120410E+02   0.116800E+06   0.117384E+02
  1786   0.380730E+03   0.653117E+01  -0.117225E+02   0.116686E+06   0.116584E+02
  1787   0.379720E+03   0.652774E+01  -0.114069E+02   0.116573E+06   0.115734E+02
  1788   0.378692E+03   0.652625E+01  -0.110941E+02   0.116459E+06   0.114834E+02
  1789   0.377647E+03   0.652669E+01  -0.107844E+02   0.116346E+06   0.113883E+02
  1790   0.376584E+03   0.652904E+01  -0.104778E+02   0.116232E+06   0.112880E+02
  1791   0.375504E+03   0.653330E+01  -0.101744E+02   0.116119E+06   0.111826E+02
  1792   0.374407E+03   0.653941E+01  -0.987437E+01   0.116006E+06   0.110720E+02
  1793   0.373294E+03   0.654739E+01  -0.957783E+01   0.115894E+06   0.109561E+02
  1794   0.372164E+03   0.655719E+01  -0.928485E+01   0.115781E+06   0.108350E+02
  1795   0.371018E+03   0.656882E+01  -0.899551E+01   0.115669E+06   0.107085E+02
  1796   0.369856E+03   0.658224E+01  -0.870988E+01   0.115556E+06   0.105766E+02
  1797   0.368679E+03   0.659744E+01  -0.842819E+01   0.115444E+06   0.104392E+02
  1798   0.367487E+03   0.661438E+01  -0.815050E+01   0.115332E+06   0.102964E+02
  1799   0.366280E+03   0.663306E+01  -0.787675E+01   0.115221E+06   0.101480E+02
  1800   0.365058E+03   0.665345E+01  -0.760723E+01   0.115109E+06   0.999413E+01
  1801   0.363823E+03   0.667552E+01  -0.734193E+01   0.114998E+06   0.983468E+01
  1802   0.362575E+03   0.669925E+01  -0.708096E+01   0.114886E+06   0.967003E+01
  1803   0.361313E+03   0.672462E+01  -0.682442E+01   0.114775E+06   0.950062E+01
  1804   0.360039E+03   0.675160E+01  -0.657239E+01   0.114664E+06   0.932687E+01
  1805   0.358753E+03   0.678017E+01  -0.632494E+01   0.114553E+06   0.914920E+01
  1806   0.357455E+03   0.681029E+01  -0.608214E+01   0.114443E+06   0.896804E+01
  1807   0.356145E+03   0.684195E+01  -0.584406E+01   0.114332E+06   0.878381E+01
  1808   0.354823E+03   0.687511E+01  -0.561078E+01   0.114222E+06   0.859695E+01
  1809   0.353491E+03   0.690975E+01  -0.538237E+01   0.114112E+06   0.840787E+01
  1810   0.352148E+03   0.694583E+01  -0.515891E+01   0.114002E+06   0.821699E+01
  1811   0.350795E+03   0.698334E+01  -0.494046E+01   0.113892E+06   0.802476E+01
  1812   0.349432E+03   0.702223E+01  -0.472706E+01   0.113782E+06   0.783158E+01
  1813   0.348060E+03   0.706248E+01  -0.451879E+01   0.113673E+06   0.763788E+01
  1814   0.346679E+03   0.710407E+01  -0.431570E+01   0.113564E+06   0.744409E+01
  1815   0.345289E+03   0.714695E+01  -0.411784E+01   0.113454E+06   0.725064E+01
  1816   0.343891E+03   0.719111E+01  -0.392528E+01   0.113345E+06   0.705795E+01
  1817   0.342486E+03   0.723651E+01  -0.373806E+01   0.113237E+06   0.686644E+01
  1818   0.341073E+03   0.728312E+01  -0.355624E+01   0.113128E+06   0.667654E+01
  1819   0.339654E+03   0.733091E+01  -0.337985E+01   0.113019E+06   0.648867E+01
  1820   0.338228E+03   0.737984E+01  -0.320895E+01   0.112911E+06   0.630327E+01
  1821   0.336796E+03   0.742985E+01  -0.304356E+01   0.112803E+06   0.612075E+01
  1822   0.335359E+03   0.748099E+01  -0.288375E+01   0.112695E+06   0.594153E+01
  1823   0.333915E+03   0.753318E+01  -0.272954E+01   0.112587E+06   0.576605E+01
  1824   0.332467E+03   0.758633E+01  -0.258099E+01   0.112479E+06   0.559473E+01
  1825   0.331015E+03   0.764045E+01  -0.243810E+01   0.112371E+06   0.542800E+01
  1826   0.329558E+03   0.769561E+01  -0.230092E+01   0.112264E+06   0.526627E+01
  1827   0.328098E+03   0.775159E+01  -0.216945E+01   0.112156E+06   0.510998E+01
  1828   0.326635E+03   0.780846E+01  -0.204371E+01   0.112049E+06   0.495955E+01
  1829   0.325169E+03   0.786622E+01  -0.192374E+01   0.111942E+06   0.481540E+01
  1830   0.323701E+03   0.792481E+01  -0.180955E+01   0.111835E+06   0.467796E+01
  1831   0.322232E+03   0.798413E+01  -0.170115E+01   0.111729E+06   0.454765E+01
  1832   0.320761E+03   0.804420E+01  -0.159857E+01   0.111622E+06   0.442491E+01
  1833   0.319289E+03   0.810494E+01  -0.150180E+01   0.111516E+06   0.431014E+01
  1834   0.317817E+03   0.816642E+01  -0.141086E+01   0.111410E+06   0.420379E+01
  1835   0.316345E+03   0.822850E+01  -0.132576E+01   0.111304E+06   0.410627E+01
  1836   0.314873E+03   0.829117E+01  -0.124649E+01   0.111198E+06   0.401801E+01
  1837   0.313402E+03   0.835444E+01  -0.117308E+01   0.111092E+06   0.393944E+01
  1838   0.311932E+03   0.841823E+01  -0.110552E+01   0.110986E+06   0.387097E+01
  1839   0.310463E+03   0.848254E+01  -0.104381E+01   0.110881E+06   0.381304E+01
  1840   0.308995E+03   0.854730E+01  -0.987943E+00   0.110775E+06   0.376607E+01
  1841   0.307531E+03   0.861250E+01  -0.937905E+00   0.110670E+06   0.373048E+01
  1842   0.306068E+03   0.867800E+01  -0.893683E+00   0.110565E+06   0.370670E+01
  1843   0.304609E+03   0.874395E+01  -0.855269E+00   0.110460E+06   0.369516E+01
  1844   0.303153E+03   0.881020E+01  -0.822657E+00   0.110356E+06   0.369627E+01
  1845   0.301701E+03   0.887667E+01  -0.795824E+00   0.110251E+06   0.371047E+01
  1846   0.300253E+03   0.894344E+01  -0.774762E+00   0.110147E+06   0.373818E+01
  1847   0.298810E+03   0.901044E+01  -0.759450E+00   0.110042E+06   0.377982E+01
  1848   0.297371E+03   0.907758E+01  -0.749858E+00   0.109938E+06   0.383582E+01
  1849   0.295938E+03   0.914487E+01  -0.745970E+00   0.109834E+06   0.390661E+01
  1850   0.294510E+03   0.921224E+01  -0.747757E+00   0.109730E+06   0.399260E+01
  1851   0.293089E+03   0.927969E+01  -0.755213E+00   0.109627E+06   0.409404E+01
  1852   0.291673E+03   0.934713E+01  -0.768299E+00   0.109523E+06   0.421043E+01
  1853   0.290264E+03   0.941465E+01  -0.786979E+00   0.109420E+06   0.434107E+01
  1854   0.288862E+03   0.948203E+01  -0.811208E+00   0.109317E+06   0.448526E+01
  1855   0.287468E+03   0.954940E+01  -0.840927E+00   0.109214E+06   0.464232E+01
  1856   0.286081E+03   0.961663E+01  -0.876106E+00   0.109111E+06   0.481156E+01
  1857   0.284703E+03   0.968378E+01  -0.916694E+00   0.109008E+06   0.499229E+01
  1858   0.283333E+03   0.975072E+01  -0.962638E+00   0.108905E+06   0.518380E+01
  1859   0.281971E+03   0.981743E+01  -0.101389E+01   0.108803E+06   0.538542E+01
  1860   0.280619E+03   0.988391E+01  -0.107041E+01   0.108700E+06   0.559644E+01
  1861   0.279276E+03   0.995018E+01  -0.113212E+01   0.108598E+06   0.581619E+01
  1862   0.277943E+03   0.100161E+02  -0.119898E+01   0.108496E+06   0.604396E+01
  1863   0.276621E+03   0.100817E+02  -0.127094E+01   0.108394E+06   0.627906E+01
  1864   0.275309E+03   0.101470E+02  -0.134793E+01   0.108292E+06   0.652080E+01
  1865   0.274007E+03   0.102118E+02  -0.142989E+01   0.108191E+06   0.676850E+01
  1866   0.272716E+03   0.102762E+02  -0.151678E+01   0.108089E+06   0.702145E+01
  1867   0.271437E+03   0.103402E+02  -0.160853E+01   0.107988E+06   0.727898E+01
  1868   0.270169E+03   0.104036E+02  -0.170505E+01   0.107887E+06   0.754037E+01
  1869   0.268913E+03   0.104665E+02  -0.180629E+01   0.107785E+06   0.780496E+01
  1870   0.267669E+03   0.105290E+02  -0.191218E+01   0.107685E+06   0.807203E+01
  1871   0.266438E+03   0.105908E+02  -0.202264E+01   0.107584E+06   0.834090E+01
  1872   0.265218E+03   0.106520E+02  -0.213760E+01   0.107483E+06   0.861089E+01
  1873   0.264013E+03   0.107126E+02  -0.225698E+01   0.107383E+06   0.888129E+01
  1874   0.262819E+03   0.107725E+02  -0.238072E+01   0.107282E+06   0.915141E+01
  1875   0.261640E+03   0.108317E+02  -0.250873E+01   0.107182E+06   0.942057E+01
  1876   0.260474E+03   0.108902E+02  -0.264093E+01   0.107082E+06   0.968808E+01
  1877   0.259323E+03   0.109480E+02  -0.277724E+01   0.106982E+06   0.995323E+01
  1878   0.258185E+03   0.110050E+02  -0.291757E+01   0.106882E+06   0.102153E+02
  1879   0.257061E+03   0.110612E+02  -0.306186E+01   0.106783E+06   0.104737E+02
  1880   0.255952E+03   0.111167E+02  -0.321000E+01   0.106683E+06   0.107277E+02
  1881   0.254858E+03   0.111711E+02  -0.336193E+01   0.106584E+06   0.109765E+02
  1882   0.253779E+03   0.112248E+02  -0.351756E+01   0.106484E+06   0.112195E+02
  1883   0.252715E+03   0.112775E+02  -0.367678E+01   0.106385E+06   0.114561E+02
  1884   0.251666E+03   0.113294E+02  -0.383954E+01   0.106286E+06   0.116854E+02
  1885   0.250632E+03   0.113803E+02  -0.400575E+01   0.106188E+06   0.119069E+02
  1886   0.249615E+03   0.114301E+02  -0.417530E+01   0.106089E+06   0.121197E+02
  1887   0.248613E+03   0.114790E+02  -0.434813E+01   0.105990E+06   0.123234E+02
  1888   0.247626E+03   0.115269E+02  -0.452413E+01   0.105892E+06   0.125170E+02
  1889   0.246656E+03   0.115737E+02  -0.470320E+01   0.105794E+06   0.127000E+02
  1890   0.245702E+03   0.116195E+02  -0.488524E+01   0.105695E+06   0.128717E+02
  1891   0.244764E+03   0.116642E+02  -0.507016E+01   0.105597E+06   0.130313E+02
  1892   0.243843E+03   0.117077E+02  -0.525784E+01   0.105500E+06   0.131782E+02
  1893   0.242939E+03   0.117502E+02  -0.544821E+01   0.105402E+06   0.133117E+02
  1894   0.242051E+03   0.117915E+02  -0.564115E+01   0.105304E+06   0.134311E+02
  1895   0.241179E+03   0.118317E+02  -0.583656E+01   0.105207E+06   0.135357E+02
  1896   0.240326E+03   0.118708E+02  -0.603435E+01   0.105110E+06   0.136248E+02
  1897   0.239489E+03   0.119086E+02  -0.623443E+01   0.105012E+06   0.136977E+02
  1898   0.238669E+03   0.119452E+02  -0.643671E+01   0.104915E+06   0.137537E+02
  1899   0.237866E+03   0.119806E+02  -0.664108E+01   0.104818E+06   0.137922E+02
  1900   0.237081E+03   0.120147E+02  -0.684745E+01   0.104722E+06   0.138124E+02
  1901   0.236313E+03   0.120476E+02  -0.705572E+01   0.104625E+06   0.138139E+02
  1902   0.235562E+03   0.120791E+02  -0.726579E+01   0.104528E+06   0.137971E+02
