#    L    TT             EE             BB             TE          
  1174   0.115496E+04   0.141436E+02   0.993465E-01  -0.101767E+02
  1175   0.115149E+04   0.142323E+02   0.993118E-01  -0.948011E+01
  1176   0.114798E+04   0.143246E+02   0.992759E-01  -0.879542E+01
  1177   0.114442E+04   0.144207E+02   0.992389E-01  -0.812282E+01
  1178   0.114081E+04   0.145205E+02   0.992009E-01  -0.746258E+01
  1179   0.113715E+04   0.146239E+02   0.991616E-01  -0.681495E+01
  1180   0.113344E+04   0.147309E+02   0.991213E-01  -0.618020E+01
  1181   0.112968E+04   0.148412E+02   0.990799E-01  -0.555855E+01
  1182   0.112588E+04   0.149551E+02   0.990375E-01  -0.495022E+01
  1183   0.112203E+04   0.150723E+02   0.989939E-01  -0.435545E+01
  1184   0.111814E+04   0.151928E+02   0.989493E-01  -0.377446E+01
  1185   0.111421E+04   0.153164E+02   0.989036E-01  -0.320749E+01
  1186   0.111024E+04   0.154433E+02   0.988568E-01  -0.265475E+01
  1187   0.110622E+04   0.155732E+02   0.988091E-01  -0.211648E+01
  1188   0.110218E+04   0.157060E+02   0.987603E-01  -0.159284E+01
  1189   0.109809E+04   0.158419E+02   0.987104E-01  -0.108399E+01
  1190   0.109396E+04   0.159806E+02   0.986596E-01  -0.590091E+00
  1191   0.108981E+04   0.161220E+02   0.986078E-01  -0.111307E+00
  1192   0.108562E+04   0.162661E+02   0.985550E-01   0.352195E+00
  1193   0.108140E+04   0.164130E+02   0.985012E-01   0.800266E+00
  1194   0.107715E+04   0.165623E+02   0.984464E-01   0.123274E+01
  1195   0.107288E+04   0.167141E+02   0.983907E-01   0.164948E+01
  1196   0.106857E+04   0.168682E+02   0.983341E-01   0.205039E+01
  1197   0.106424E+04   0.170248E+02   0.982765E-01   0.243534E+01
  1198   0.105990E+04   0.171834E+02   0.982181E-01   0.280423E+01
  1199   0.105553E+04   0.173443E+02   0.981587E-01   0.315685E+01
  1200   0.105113E+04   0.175072E+02   0.980984E-01   0.349324E+01
  1201   0.104672E+04   0.176722E+02   0.980373E-01   0.381311E+01
  1202   0.104229E+04   0.178390E+02   0.979753E-01   0.411659E+01
  1203   0.103785E+04   0.180075E+02   0.979125E-01   0.440346E+01
  1204   0.103339E+04   0.181779E+02   0.978489E-01   0.467375E+01
  1205   0.102891E+04   0.183499E+02   0.977844E-01   0.492734E+01
  1206   0.102443E+04   0.185235E+02   0.977191E-01   0.516426E+01
  1207   0.101993E+04   0.186985E+02   0.976531E-01   0.538444E+01
  1208   0.101543E+04   0.188749E+02   0.975863E-01   0.558777E+01
  1209   0.101092E+04   0.190526E+02   0.975187E-01   0.577432E+01
  1210   0.100640E+04   0.192316E+02   0.974504E-01   0.594398E+01
  1211   0.100188E+04   0.194117E+02   0.973814E-01   0.609691E+01
  1212   0.997355E+03   0.195928E+02   0.973117E-01   0.623305E+01
  1213   0.992828E+03   0.197749E+02   0.972412E-01   0.635233E+01
  1214   0.988303E+03   0.199580E+02   0.971702E-01   0.645478E+01
  1215   0.983787E+03   0.201417E+02   0.970984E-01   0.654047E+01
  1216   0.979265E+03   0.203263E+02   0.970260E-01   0.660935E+01
  1217   0.974751E+03   0.205114E+02   0.969530E-01   0.666149E+01
  1218   0.970246E+03   0.206970E+02   0.968794E-01   0.669690E+01
  1219   0.965749E+03   0.208831E+02   0.968052E-01   0.671552E+01
  1220   0.961252E+03   0.210695E+02   0.967305E-01   0.671757E+01
  1221   0.956777E+03   0.212562E+02   0.966552E-01   0.670284E+01
  1222   0.952302E+03   0.214431E+02   0.965793E-01   0.667154E+01
  1223   0.947849E+03   0.216300E+02   0.965030E-01   0.662376E+01
  1224   0.943403E+03   0.218169E+02   0.964261E-01   0.655949E+01
  1225   0.938978E+03   0.220038E+02   0.963488E-01   0.647903E+01
  1226   0.934566E+03   0.221905E+02   0.962710E-01   0.638238E+01
  1227   0.930176E+03   0.223769E+02   0.961928E-01   0.626961E+01
  1228   0.925806E+03   0.225630E+02   0.961141E-01   0.614100E+01
  1229   0.921464E+03   0.227487E+02   0.960351E-01   0.599656E+01
  1230   0.917142E+03   0.229340E+02   0.959557E-01   0.583642E+01
  1231   0.912839E+03   0.231187E+02   0.958759E-01   0.566065E+01
  1232   0.908564E+03   0.233028E+02   0.957957E-01   0.546953E+01
  1233   0.904323E+03   0.234860E+02   0.957152E-01   0.526298E+01
  1234   0.900101E+03   0.236685E+02   0.956345E-01   0.504129E+01
  1235   0.895913E+03   0.238500E+02   0.955534E-01   0.480443E+01
  1236   0.891750E+03   0.240306E+02   0.954721E-01   0.455262E+01
  1237   0.887621E+03   0.242100E+02   0.953905E-01   0.428599E+01
  1238   0.883525E+03   0.243883E+02   0.953087E-01   0.400474E+01
  1239   0.879462E+03   0.245653E+02   0.952267E-01   0.370900E+01
  1240   0.875431E+03   0.247410E+02   0.951445E-01   0.339898E+01
  1241   0.871439E+03   0.249154E+02   0.950621E-01   0.307487E+01
  1242   0.867488E+03   0.250882E+02   0.949796E-01   0.273688E+01
  1243   0.863568E+03   0.252595E+02   0.948969E-01   0.238512E+01
  1244   0.859687E+03   0.254292E+02   0.948142E-01   0.201974E+01
  1245   0.855844E+03   0.255971E+02   0.947313E-01   0.164104E+01
  1246   0.852048E+03   0.257632E+02   0.946484E-01   0.124919E+01
  1247   0.848290E+03   0.259275E+02   0.945654E-01   0.844375E+00
  1248   0.844578E+03   0.260898E+02   0.944824E-01   0.426792E+00
  1249   0.840903E+03   0.262501E+02   0.943994E-01  -0.336537E-02
  1250   0.837281E+03   0.264082E+02   0.943164E-01  -0.445877E+00
  1251   0.833697E+03   0.265643E+02   0.942334E-01  -0.900494E+00
  1252   0.830157E+03   0.267180E+02   0.941505E-01  -0.136694E+01
  1253   0.826669E+03   0.268695E+02   0.940676E-01  -0.184493E+01
  1254   0.823226E+03   0.270188E+02   0.939848E-01  -0.233421E+01
  1255   0.819834E+03   0.271656E+02   0.939021E-01  -0.283450E+01
  1256   0.816493E+03   0.273100E+02   0.938195E-01  -0.334552E+01
  1257   0.813204E+03   0.274518E+02   0.937370E-01  -0.386701E+01
  1258   0.809965E+03   0.275912E+02   0.936547E-01  -0.439870E+01
  1259   0.806770E+03   0.277279E+02   0.935726E-01  -0.494033E+01
  1260   0.803640E+03   0.278621E+02   0.934907E-01  -0.549162E+01
  1261   0.800554E+03   0.279934E+02   0.934089E-01  -0.605231E+01
  1262   0.797525E+03   0.281220E+02   0.933274E-01  -0.662215E+01
  1263   0.794554E+03   0.282477E+02   0.932461E-01  -0.720086E+01
  1264   0.791632E+03   0.283706E+02   0.931651E-01  -0.778817E+01
  1265   0.788768E+03   0.284906E+02   0.930844E-01  -0.838379E+01
  1266   0.785954E+03   0.286075E+02   0.930039E-01  -0.898741E+01
  1267   0.783204E+03   0.287214E+02   0.929238E-01  -0.959875E+01
  1268   0.780511E+03   0.288322E+02   0.928439E-01  -0.102175E+02
  1269   0.777875E+03   0.289400E+02   0.927644E-01  -0.108433E+02
  1270   0.775295E+03   0.290446E+02   0.926852E-01  -0.114760E+02
  1271   0.772772E+03   0.291460E+02   0.926064E-01  -0.121151E+02
  1272   0.770312E+03   0.292441E+02   0.925280E-01  -0.127605E+02
  1273   0.767909E+03   0.293390E+02   0.924500E-01  -0.134118E+02
  1274   0.765561E+03   0.294305E+02   0.923724E-01  -0.140686E+02
  1275   0.763276E+03   0.295188E+02   0.922952E-01  -0.147308E+02
  1276   0.761051E+03   0.296037E+02   0.922184E-01  -0.153979E+02
  1277   0.758887E+03   0.296852E+02   0.921420E-01  -0.160697E+02
  1278   0.756782E+03   0.297632E+02   0.920662E-01  -0.167459E+02
  1279   0.754738E+03   0.298377E+02   0.919908E-01  -0.174262E+02
  1280   0.752755E+03   0.299088E+02   0.919158E-01  -0.181102E+02
  1281   0.750833E+03   0.299763E+02   0.918414E-01  -0.187977E+02
  1282   0.748971E+03   0.300402E+02   0.917675E-01  -0.194884E+02
  1283   0.747170E+03   0.301006E+02   0.916940E-01  -0.201819E+02
  1284   0.745429E+03   0.301572E+02   0.916211E-01  -0.208779E+02
  1285   0.743750E+03   0.302101E+02   0.915488E-01  -0.215762E+02
  1286   0.742131E+03   0.302594E+02   0.914770E-01  -0.222764E+02
  1287   0.740573E+03   0.303050E+02   0.914057E-01  -0.229782E+02
  1288   0.739076E+03   0.303469E+02   0.913350E-01  -0.236813E+02
  1289   0.737639E+03   0.303851E+02   0.912649E-01  -0.243853E+02
  1290   0.736264E+03   0.304195E+02   0.911954E-01  -0.250900E+02
  1291   0.734949E+03   0.304503E+02   0.911264E-01  -0.257950E+02
  1292   0.733694E+03   0.304773E+02   0.910581E-01  -0.265001E+02
  1293   0.732500E+03   0.305007E+02   0.909903E-01  -0.272048E+02
  1294   0.731367E+03   0.305202E+02   0.909232E-01  -0.279090E+02
  1295   0.730292E+03   0.305360E+02   0.908567E-01  -0.286123E+02
  1296   0.729278E+03   0.305481E+02   0.907909E-01  -0.293144E+02
  1297   0.728323E+03   0.305564E+02   0.907256E-01  -0.300151E+02
  1298   0.727427E+03   0.305609E+02   0.906611E-01  -0.307139E+02
  1299   0.726589E+03   0.305616E+02   0.905971E-01  -0.314107E+02
  1300   0.725810E+03   0.305586E+02   0.905339E-01  -0.321051E+02
  1301   0.725088E+03   0.305516E+02   0.904713E-01  -0.327970E+02
  1302   0.724424E+03   0.305411E+02   0.904093E-01  -0.334858E+02
  1303   0.723817E+03   0.305267E+02   0.903481E-01  -0.341714E+02
  1304   0.723266E+03   0.305086E+02   0.902875E-01  -0.348535E+02
  1305   0.722772E+03   0.304868E+02   0.902276E-01  -0.355319E+02
  1306   0.722333E+03   0.304613E+02   0.901683E-01  -0.362061E+02
  1307   0.721949E+03   0.304321E+02   0.901098E-01  -0.368760E+02
  1308   0.721620E+03   0.303992E+02   0.900520E-01  -0.375412E+02
  1309   0.721345E+03   0.303627E+02   0.899949E-01  -0.382016E+02
  1310   0.721123E+03   0.303225E+02   0.899384E-01  -0.388566E+02
  1311   0.720954E+03   0.302786E+02   0.898827E-01  -0.395063E+02
  1312   0.720837E+03   0.302312E+02   0.898277E-01  -0.401502E+02
  1313   0.720772E+03   0.301800E+02   0.897734E-01  -0.407880E+02
  1314   0.720757E+03   0.301253E+02   0.897198E-01  -0.414196E+02
  1315   0.720792E+03   0.300671E+02   0.896669E-01  -0.420446E+02
  1316   0.720877E+03   0.300054E+02   0.896147E-01  -0.426628E+02
  1317   0.721011E+03   0.299403E+02   0.895633E-01  -0.432741E+02
  1318   0.721193E+03   0.298716E+02   0.895125E-01  -0.438781E+02
  1319   0.721422E+03   0.297997E+02   0.894625E-01  -0.444745E+02
  1320   0.721697E+03   0.297244E+02   0.894132E-01  -0.450633E+02
  1321   0.722019E+03   0.296459E+02   0.893646E-01  -0.456441E+02
  1322   0.722386E+03   0.295641E+02   0.893167E-01  -0.462167E+02
  1323   0.722797E+03   0.294791E+02   0.892695E-01  -0.467808E+02
  1324   0.723252E+03   0.293909E+02   0.892230E-01  -0.473363E+02
  1325   0.723748E+03   0.292995E+02   0.891772E-01  -0.478829E+02
  1326   0.724287E+03   0.292049E+02   0.891322E-01  -0.484204E+02
  1327   0.724867E+03   0.291073E+02   0.890878E-01  -0.489486E+02
  1328   0.725486E+03   0.290066E+02   0.890441E-01  -0.494673E+02
  1329   0.726144E+03   0.289029E+02   0.890012E-01  -0.499762E+02
  1330   0.726841E+03   0.287963E+02   0.889589E-01  -0.504753E+02
  1331   0.727574E+03   0.286867E+02   0.889173E-01  -0.509642E+02
  1332   0.728343E+03   0.285742E+02   0.888764E-01  -0.514429E+02
  1333   0.729149E+03   0.284589E+02   0.888361E-01  -0.519112E+02
  1334   0.729988E+03   0.283409E+02   0.887966E-01  -0.523688E+02
  1335   0.730860E+03   0.282201E+02   0.887577E-01  -0.528155E+02
  1336   0.731765E+03   0.280967E+02   0.887194E-01  -0.532512E+02
  1337   0.732701E+03   0.279705E+02   0.886818E-01  -0.536759E+02
  1338   0.733668E+03   0.278419E+02   0.886449E-01  -0.540892E+02
  1339   0.734664E+03   0.277107E+02   0.886086E-01  -0.544911E+02
  1340   0.735687E+03   0.275771E+02   0.885729E-01  -0.548813E+02
  1341   0.736739E+03   0.274410E+02   0.885379E-01  -0.552599E+02
  1342   0.737817E+03   0.273026E+02   0.885035E-01  -0.556264E+02
  1343   0.738920E+03   0.271618E+02   0.884696E-01  -0.559810E+02
  1344   0.740046E+03   0.270188E+02   0.884364E-01  -0.563234E+02
  1345   0.741196E+03   0.268735E+02   0.884038E-01  -0.566535E+02
  1346   0.742367E+03   0.267261E+02   0.883718E-01  -0.569711E+02
  1347   0.743560E+03   0.265765E+02   0.883403E-01  -0.572761E+02
  1348   0.744771E+03   0.264248E+02   0.883094E-01  -0.575684E+02
  1349   0.746002E+03   0.262712E+02   0.882790E-01  -0.578479E+02
  1350   0.747250E+03   0.261157E+02   0.882492E-01  -0.581146E+02
  1351   0.748515E+03   0.259582E+02   0.882199E-01  -0.583684E+02
  1352   0.749795E+03   0.257990E+02   0.881912E-01  -0.586092E+02
  1353   0.751092E+03   0.256381E+02   0.881629E-01  -0.588370E+02
  1354   0.752396E+03   0.254756E+02   0.881352E-01  -0.590518E+02
  1355   0.753719E+03   0.253115E+02   0.881079E-01  -0.592535E+02
  1356   0.755053E+03   0.251459E+02   0.880812E-01  -0.594421E+02
  1357   0.756398E+03   0.249789E+02   0.880548E-01  -0.596175E+02
  1358   0.757755E+03   0.248105E+02   0.880290E-01  -0.597796E+02
  1359   0.759116E+03   0.246408E+02   0.880036E-01  -0.599285E+02
  1360   0.760482E+03   0.244699E+02   0.879786E-01  -0.600640E+02
  1361   0.761853E+03   0.242978E+02   0.879540E-01  -0.601861E+02
  1362   0.763236E+03   0.241245E+02   0.879299E-01  -0.602949E+02
  1363   0.764617E+03   0.239502E+02   0.879061E-01  -0.603901E+02
  1364   0.766004E+03   0.237749E+02   0.878827E-01  -0.604720E+02
  1365   0.767397E+03   0.235987E+02   0.878597E-01  -0.605404E+02
  1366   0.768781E+03   0.234216E+02   0.878370E-01  -0.605954E+02
  1367   0.770171E+03   0.232438E+02   0.878147E-01  -0.606369E+02
  1368   0.771560E+03   0.230652E+02   0.877927E-01  -0.606651E+02
  1369   0.772942E+03   0.228860E+02   0.877710E-01  -0.606797E+02
  1370   0.774330E+03   0.227062E+02   0.877496E-01  -0.606811E+02
  1371   0.775703E+03   0.225259E+02   0.877286E-01  -0.606691E+02
  1372   0.777077E+03   0.223452E+02   0.877077E-01  -0.606438E+02
  1373   0.778443E+03   0.221641E+02   0.876872E-01  -0.606052E+02
  1374   0.779802E+03   0.219827E+02   0.876669E-01  -0.605534E+02
  1375   0.781147E+03   0.218011E+02   0.876468E-01  -0.604885E+02
  1376   0.782486E+03   0.216194E+02   0.876270E-01  -0.604104E+02
  1377   0.783818E+03   0.214375E+02   0.876074E-01  -0.603192E+02
  1378   0.785138E+03   0.212557E+02   0.875879E-01  -0.602150E+02
  1379   0.786444E+03   0.210738E+02   0.875687E-01  -0.600979E+02
  1380   0.787729E+03   0.208921E+02   0.875496E-01  -0.599677E+02
  1381   0.789009E+03   0.207105E+02   0.875306E-01  -0.598247E+02
  1382   0.790270E+03   0.205291E+02   0.875119E-01  -0.596689E+02
  1383   0.791510E+03   0.203480E+02   0.874932E-01  -0.595001E+02
  1384   0.792732E+03   0.201671E+02   0.874746E-01  -0.593187E+02
  1385   0.793941E+03   0.199867E+02   0.874562E-01  -0.591247E+02
  1386   0.795131E+03   0.198069E+02   0.874378E-01  -0.589184E+02
  1387   0.796295E+03   0.196275E+02   0.874195E-01  -0.586997E+02
  1388   0.797441E+03   0.194488E+02   0.874012E-01  -0.584690E+02
  1389   0.798560E+03   0.192708E+02   0.873830E-01  -0.582262E+02
  1390   0.799662E+03   0.190935E+02   0.873649E-01  -0.579715E+02
  1391   0.800738E+03   0.189171E+02   0.873467E-01  -0.577052E+02
  1392   0.801789E+03   0.187416E+02   0.873286E-01  -0.574271E+02
  1393   0.802822E+03   0.185670E+02   0.873104E-01  -0.571376E+02
  1394   0.803823E+03   0.183934E+02   0.872922E-01  -0.568366E+02
  1395   0.804793E+03   0.182209E+02   0.872740E-01  -0.565244E+02
  1396   0.805737E+03   0.180494E+02   0.872557E-01  -0.562009E+02
  1397   0.806658E+03   0.178792E+02   0.872373E-01  -0.558664E+02
  1398   0.807540E+03   0.177101E+02   0.872189E-01  -0.555209E+02
  1399   0.808398E+03   0.175423E+02   0.872003E-01  -0.551647E+02
  1400   0.809218E+03   0.173759E+02   0.871817E-01  -0.547980E+02
  1401   0.810014E+03   0.172108E+02   0.871629E-01  -0.544209E+02
  1402   0.810772E+03   0.170472E+02   0.871440E-01  -0.540336E+02
  1403   0.811500E+03   0.168851E+02   0.871250E-01  -0.536362E+02
  1404   0.812198E+03   0.167245E+02   0.871058E-01  -0.532290E+02
  1405   0.812858E+03   0.165655E+02   0.870864E-01  -0.528120E+02
  1406   0.813480E+03   0.164082E+02   0.870668E-01  -0.523855E+02
  1407   0.814066E+03   0.162526E+02   0.870470E-01  -0.519497E+02
  1408   0.814622E+03   0.160987E+02   0.870270E-01  -0.515047E+02
  1409   0.815134E+03   0.159466E+02   0.870067E-01  -0.510507E+02
  1410   0.815616E+03   0.157963E+02   0.869862E-01  -0.505879E+02
  1411   0.816055E+03   0.156479E+02   0.869655E-01  -0.501164E+02
  1412   0.816458E+03   0.155015E+02   0.869445E-01  -0.496365E+02
  1413   0.816816E+03   0.153571E+02   0.869232E-01  -0.491483E+02
  1414   0.817139E+03   0.152147E+02   0.869016E-01  -0.486523E+02
  1415   0.817419E+03   0.150743E+02   0.868797E-01  -0.481484E+02
  1416   0.817662E+03   0.149360E+02   0.868575E-01  -0.476371E+02
  1417   0.817863E+03   0.148000E+02   0.868349E-01  -0.471185E+02
  1418   0.818028E+03   0.146661E+02   0.868120E-01  -0.465929E+02
  1419   0.818151E+03   0.145345E+02   0.867887E-01  -0.460603E+02
  1420   0.818231E+03   0.144052E+02   0.867651E-01  -0.455212E+02
  1421   0.818268E+03   0.142782E+02   0.867411E-01  -0.449757E+02
  1422   0.818264E+03   0.141535E+02   0.867167E-01  -0.444240E+02
  1423   0.818224E+03   0.140312E+02   0.866919E-01  -0.438663E+02
  1424   0.818135E+03   0.139114E+02   0.866666E-01  -0.433028E+02
  1425   0.818004E+03   0.137941E+02   0.866410E-01  -0.427338E+02
  1426   0.817831E+03   0.136792E+02   0.866149E-01  -0.421595E+02
  1427   0.817608E+03   0.135668E+02   0.865883E-01  -0.415800E+02
  1428   0.817344E+03   0.134570E+02   0.865613E-01  -0.409956E+02
  1429   0.817039E+03   0.133497E+02   0.865338E-01  -0.404067E+02
  1430   0.816692E+03   0.132450E+02   0.865058E-01  -0.398132E+02
  1431   0.816296E+03   0.131430E+02   0.864774E-01  -0.392157E+02
  1432   0.815858E+03   0.130437E+02   0.864484E-01  -0.386141E+02
  1433   0.815372E+03   0.129470E+02   0.864190E-01  -0.380088E+02
  1434   0.814845E+03   0.128530E+02   0.863890E-01  -0.374000E+02
  1435   0.814269E+03   0.127617E+02   0.863585E-01  -0.367880E+02
  1436   0.813652E+03   0.126732E+02   0.863274E-01  -0.361730E+02
  1437   0.812987E+03   0.125874E+02   0.862958E-01  -0.355552E+02
  1438   0.812273E+03   0.125044E+02   0.862637E-01  -0.349348E+02
  1439   0.811518E+03   0.124242E+02   0.862310E-01  -0.343121E+02
  1440   0.810722E+03   0.123468E+02   0.861977E-01  -0.336873E+02
  1441   0.809878E+03   0.122723E+02   0.861639E-01  -0.330606E+02
  1442   0.808986E+03   0.122005E+02   0.861295E-01  -0.324323E+02
  1443   0.808046E+03   0.121316E+02   0.860945E-01  -0.318026E+02
  1444   0.807064E+03   0.120655E+02   0.860589E-01  -0.311717E+02
  1445   0.806035E+03   0.120023E+02   0.860227E-01  -0.305398E+02
  1446   0.804957E+03   0.119420E+02   0.859858E-01  -0.299072E+02
  1447   0.803839E+03   0.118846E+02   0.859484E-01  -0.292741E+02
  1448   0.802673E+03   0.118300E+02   0.859104E-01  -0.286407E+02
  1449   0.801458E+03   0.117783E+02   0.858717E-01  -0.280074E+02
  1450   0.800202E+03   0.117296E+02   0.858325E-01  -0.273742E+02
  1451   0.798906E+03   0.116837E+02   0.857925E-01  -0.267415E+02
  1452   0.797562E+03   0.116407E+02   0.857520E-01  -0.261096E+02
  1453   0.796169E+03   0.116006E+02   0.857108E-01  -0.254787E+02
  1454   0.794736E+03   0.115634E+02   0.856690E-01  -0.248489E+02
  1455   0.793261E+03   0.115291E+02   0.856265E-01  -0.242206E+02
  1456   0.791746E+03   0.114977E+02   0.855834E-01  -0.235938E+02
  1457   0.790190E+03   0.114692E+02   0.855396E-01  -0.229688E+02
  1458   0.788585E+03   0.114435E+02   0.854952E-01  -0.223459E+02
  1459   0.786940E+03   0.114207E+02   0.854501E-01  -0.217252E+02
  1460   0.785253E+03   0.114008E+02   0.854044E-01  -0.211069E+02
  1461   0.783525E+03   0.113837E+02   0.853580E-01  -0.204913E+02
  1462   0.781756E+03   0.113694E+02   0.853110E-01  -0.198786E+02
  1463   0.779946E+03   0.113579E+02   0.852633E-01  -0.192690E+02
  1464   0.778094E+03   0.113492E+02   0.852149E-01  -0.186626E+02
  1465   0.776201E+03   0.113434E+02   0.851658E-01  -0.180596E+02
  1466   0.774274E+03   0.113403E+02   0.851161E-01  -0.174605E+02
  1467   0.772305E+03   0.113399E+02   0.850658E-01  -0.168652E+02
  1468   0.770302E+03   0.113423E+02   0.850148E-01  -0.162740E+02
  1469   0.768258E+03   0.113474E+02   0.849631E-01  -0.156871E+02
  1470   0.766171E+03   0.113553E+02   0.849107E-01  -0.151047E+02
  1471   0.764058E+03   0.113658E+02   0.848577E-01  -0.145269E+02
  1472   0.761902E+03   0.113790E+02   0.848040E-01  -0.139540E+02
  1473   0.759705E+03   0.113947E+02   0.847497E-01  -0.133862E+02
  1474   0.757480E+03   0.114132E+02   0.846947E-01  -0.128236E+02
  1475   0.755212E+03   0.114341E+02   0.846390E-01  -0.122665E+02
  1476   0.752918E+03   0.114578E+02   0.845827E-01  -0.117149E+02
  1477   0.750587E+03   0.114839E+02   0.845258E-01  -0.111691E+02
  1478   0.748222E+03   0.115124E+02   0.844682E-01  -0.106293E+02
  1479   0.745829E+03   0.115436E+02   0.844099E-01  -0.100955E+02
  1480   0.743400E+03   0.115771E+02   0.843510E-01  -0.956804E+01
  1481   0.740943E+03   0.116131E+02   0.842914E-01  -0.904704E+01
  1482   0.738450E+03   0.116515E+02   0.842312E-01  -0.853265E+01
  1483   0.735929E+03   0.116922E+02   0.841704E-01  -0.802501E+01
  1484   0.733387E+03   0.117353E+02   0.841090E-01  -0.752428E+01
  1485   0.730808E+03   0.117806E+02   0.840469E-01  -0.703060E+01
  1486   0.728208E+03   0.118282E+02   0.839841E-01  -0.654411E+01
  1487   0.725572E+03   0.118781E+02   0.839208E-01  -0.606499E+01
  1488   0.722913E+03   0.119301E+02   0.838568E-01  -0.559336E+01
  1489   0.720233E+03   0.119843E+02   0.837923E-01  -0.512936E+01
  1490   0.717520E+03   0.120406E+02   0.837271E-01  -0.467312E+01
  1491   0.714784E+03   0.120989E+02   0.836613E-01  -0.422476E+01
  1492   0.712024E+03   0.121593E+02   0.835949E-01  -0.378442E+01
  1493   0.709241E+03   0.122217E+02   0.835279E-01  -0.335223E+01
  1494   0.706435E+03   0.122860E+02   0.834604E-01  -0.292831E+01
  1495   0.703607E+03   0.123523E+02   0.833922E-01  -0.251280E+01
  1496   0.700757E+03   0.124204E+02   0.833235E-01  -0.210581E+01
  1497   0.697886E+03   0.124904E+02   0.832542E-01  -0.170740E+01
  1498   0.694995E+03   0.125621E+02   0.831843E-01  -0.131769E+01
  1499   0.692085E+03   0.126356E+02   0.831139E-01  -0.936767E+00
  1500   0.689157E+03   0.127108E+02   0.830429E-01  -0.564737E+00
  1501   0.686211E+03   0.127876E+02   0.829714E-01  -0.201700E+00
  1502   0.683248E+03   0.128661E+02   0.828994E-01   0.152263E+00
  1503   0.680269E+03   0.129461E+02   0.828268E-01   0.497056E+00
  1504   0.677274E+03   0.130276E+02   0.827537E-01   0.832625E+00
  1505   0.674264E+03   0.131106E+02   0.826801E-01   0.115889E+01
  1506   0.671241E+03   0.131950E+02   0.826060E-01   0.147577E+01
  1507   0.668203E+03   0.132807E+02   0.825313E-01   0.178318E+01
  1508   0.665153E+03   0.133679E+02   0.824562E-01   0.208104E+01
  1509   0.662090E+03   0.134563E+02   0.823807E-01   0.236938E+01
  1510   0.659016E+03   0.135459E+02   0.823046E-01   0.264799E+01
  1511   0.655931E+03   0.136366E+02   0.822281E-01   0.291697E+01
  1512   0.652838E+03   0.137286E+02   0.821511E-01   0.317627E+01
  1513   0.649736E+03   0.138216E+02   0.820737E-01   0.342591E+01
  1514   0.646626E+03   0.139156E+02   0.819958E-01   0.366575E+01
  1515   0.643510E+03   0.140106E+02   0.819176E-01   0.389589E+01
  1516   0.640389E+03   0.141066E+02   0.818389E-01   0.411620E+01
  1517   0.637262E+03   0.142035E+02   0.817598E-01   0.432669E+01
  1518   0.634132E+03   0.143012E+02   0.816803E-01   0.452738E+01
  1519   0.630999E+03   0.143997E+02   0.816004E-01   0.471828E+01
  1520   0.627863E+03   0.144989E+02   0.815202E-01   0.489925E+01
  1521   0.624724E+03   0.145989E+02   0.814396E-01   0.507038E+01
  1522   0.621585E+03   0.146995E+02   0.813586E-01   0.523168E+01
  1523   0.618445E+03   0.148007E+02   0.812773E-01   0.538301E+01
  1524   0.615305E+03   0.149023E+02   0.811957E-01   0.552446E+01
  1525   0.612166E+03   0.150045E+02   0.811137E-01   0.565602E+01
  1526   0.609029E+03   0.151071E+02   0.810314E-01   0.577770E+01
  1527   0.605894E+03   0.152101E+02   0.809489E-01   0.588959E+01
  1528   0.602763E+03   0.153135E+02   0.808660E-01   0.599161E+01
  1529   0.599636E+03   0.154171E+02   0.807829E-01   0.608391E+01
  1530   0.596513E+03   0.155209E+02   0.806995E-01   0.616635E+01
  1531   0.593396E+03   0.156250E+02   0.806158E-01   0.623901E+01
  1532   0.590285E+03   0.157292E+02   0.805319E-01   0.630194E+01
  1533   0.587181E+03   0.158334E+02   0.804478E-01   0.635516E+01
  1534   0.584084E+03   0.159377E+02   0.803635E-01   0.639873E+01
  1535   0.580995E+03   0.160420E+02   0.802789E-01   0.643266E+01
  1536   0.577915E+03   0.161461E+02   0.801942E-01   0.645692E+01
  1537   0.574844E+03   0.162501E+02   0.801092E-01   0.647160E+01
  1538   0.571783E+03   0.163540E+02   0.800241E-01   0.647676E+01
  1539   0.568732E+03   0.164576E+02   0.799389E-01   0.647247E+01
  1540   0.565693E+03   0.165609E+02   0.798534E-01   0.645886E+01
  1541   0.562666E+03   0.166639E+02   0.797679E-01   0.643585E+01
  1542   0.559653E+03   0.167666E+02   0.796822E-01   0.640365E+01
  1543   0.556652E+03   0.168688E+02   0.795964E-01   0.636225E+01
  1544   0.553667E+03   0.169707E+02   0.795105E-01   0.631179E+01
  1545   0.550695E+03   0.170719E+02   0.794245E-01   0.625232E+01
  1546   0.547739E+03   0.171726E+02   0.793384E-01   0.618390E+01
  1547   0.544800E+03   0.172727E+02   0.792522E-01   0.610660E+01
  1548   0.541877E+03   0.173721E+02   0.791660E-01   0.602053E+01
  1549   0.538971E+03   0.174709E+02   0.790798E-01   0.592576E+01
  1550   0.536083E+03   0.175688E+02   0.789935E-01   0.582235E+01
  1551   0.533213E+03   0.176660E+02   0.789071E-01   0.571041E+01
  1552   0.530362E+03   0.177623E+02   0.788208E-01   0.559001E+01
  1553   0.527530E+03   0.178578E+02   0.787344E-01   0.546134E+01
