#    L    TT             EE             BB             TE             PP             TP             EP          
  1645   0.365536E+03   0.210118E+02   0.000000E+00  -0.261640E+02   0.288693E-08   0.414305E-06   0.170359E-06
  1646   0.365578E+03   0.209199E+02   0.000000E+00  -0.265352E+02   0.288390E-08   0.409745E-06   0.169723E-06
  1647   0.365647E+03   0.208261E+02   0.000000E+00  -0.269000E+02   0.288087E-08   0.405336E-06   0.169073E-06
  1648   0.365741E+03   0.207300E+02   0.000000E+00  -0.272582E+02   0.287785E-08   0.401078E-06   0.168408E-06
  1649   0.365862E+03   0.206319E+02   0.000000E+00  -0.276098E+02   0.287483E-08   0.396973E-06   0.167729E-06
  1650   0.366008E+03   0.205317E+02   0.000000E+00  -0.279547E+02   0.287182E-08   0.393022E-06   0.167035E-06
  1651   0.366177E+03   0.204296E+02   0.000000E+00  -0.282927E+02   0.286881E-08   0.389225E-06   0.166327E-06
  1652   0.366372E+03   0.203255E+02   0.000000E+00  -0.286237E+02   0.286581E-08   0.385583E-06   0.165606E-06
  1653   0.366588E+03   0.202195E+02   0.000000E+00  -0.289477E+02   0.286281E-08   0.382097E-06   0.164870E-06
  1654   0.366829E+03   0.201116E+02   0.000000E+00  -0.292645E+02   0.285982E-08   0.378766E-06   0.164121E-06
  1655   0.367090E+03   0.200019E+02   0.000000E+00  -0.295741E+02   0.285683E-08   0.375593E-06   0.163358E-06
  1656   0.367373E+03   0.198904E+02   0.000000E+00  -0.298763E+02   0.285385E-08   0.372576E-06   0.162581E-06
  1657   0.367677E+03   0.197772E+02   0.000000E+00  -0.301711E+02   0.285087E-08   0.369716E-06   0.161791E-06
  1658   0.368001E+03   0.196622E+02   0.000000E+00  -0.304583E+02   0.284790E-08   0.367014E-06   0.160987E-06
  1659   0.368346E+03   0.195456E+02   0.000000E+00  -0.307379E+02   0.284493E-08   0.364470E-06   0.160170E-06
  1660   0.368708E+03   0.194274E+02   0.000000E+00  -0.310099E+02   0.284196E-08   0.362085E-06   0.159339E-06
  1661   0.369090E+03   0.193075E+02   0.000000E+00  -0.312742E+02   0.283900E-08   0.359858E-06   0.158496E-06
  1662   0.369488E+03   0.191862E+02   0.000000E+00  -0.315305E+02   0.283605E-08   0.357791E-06   0.157639E-06
  1663   0.369904E+03   0.190634E+02   0.000000E+00  -0.317791E+02   0.283310E-08   0.355884E-06   0.156769E-06
  1664   0.370337E+03   0.189392E+02   0.000000E+00  -0.320197E+02   0.283015E-08   0.354137E-06   0.155886E-06
  1665   0.370785E+03   0.188136E+02   0.000000E+00  -0.322521E+02   0.282721E-08   0.352550E-06   0.154990E-06
  1666   0.371248E+03   0.186866E+02   0.000000E+00  -0.324766E+02   0.282427E-08   0.351125E-06   0.154081E-06
  1667   0.371726E+03   0.185584E+02   0.000000E+00  -0.326929E+02   0.282134E-08   0.349861E-06   0.153160E-06
  1668   0.372218E+03   0.184288E+02   0.000000E+00  -0.329010E+02   0.281841E-08   0.348759E-06   0.152226E-06
  1669   0.372722E+03   0.182980E+02   0.000000E+00  -0.331008E+02   0.281549E-08   0.347819E-06   0.151279E-06
  1670   0.373239E+03   0.181660E+02   0.000000E+00  -0.332923E+02   0.281257E-08   0.347042E-06   0.150320E-06
  1671   0.373768E+03   0.180329E+02   0.000000E+00  -0.334755E+02   0.280966E-08   0.346428E-06   0.149349E-06
  1672   0.374308E+03   0.178987E+02   0.000000E+00  -0.336502E+02   0.280675E-08   0.345978E-06   0.148365E-06
  1673   0.374859E+03   0.177635E+02   0.000000E+00  -0.338167E+02   0.280384E-08   0.345692E-06   0.147369E-06
  1674   0.375419E+03   0.176274E+02   0.000000E+00  -0.339746E+02   0.280094E-08   0.345570E-06   0.146361E-06
  1675   0.375989E+03   0.174903E+02   0.000000E+00  -0.341242E+02   0.279805E-08   0.345613E-06   0.145341E-06
  1676   0.376568E+03   0.173524E+02   0.000000E+00  -0.342653E+02   0.279516E-08   0.345821E-06   0.144309E-06
  1677   0.377154E+03   0.172138E+02   0.000000E+00  -0.343980E+02   0.279227E-08   0.346195E-06   0.143265E-06
  1678   0.377749E+03   0.170744E+02   0.000000E+00  -0.345222E+02   0.278939E-08   0.346735E-06   0.142210E-06
  1679   0.378350E+03   0.169343E+02   0.000000E+00  -0.346379E+02   0.278651E-08   0.347442E-06   0.141142E-06
  1680   0.378957E+03   0.167936E+02   0.000000E+00  -0.347450E+02   0.278364E-08   0.348315E-06   0.140063E-06
  1681   0.379570E+03   0.166522E+02   0.000000E+00  -0.348437E+02   0.278077E-08   0.349356E-06   0.138973E-06
  1682   0.380187E+03   0.165103E+02   0.000000E+00  -0.349339E+02   0.277790E-08   0.350565E-06   0.137871E-06
  1683   0.380808E+03   0.163679E+02   0.000000E+00  -0.350155E+02   0.277504E-08   0.351941E-06   0.136757E-06
  1684   0.381434E+03   0.162250E+02   0.000000E+00  -0.350886E+02   0.277219E-08   0.353487E-06   0.135633E-06
  1685   0.382062E+03   0.160817E+02   0.000000E+00  -0.351532E+02   0.276934E-08   0.355201E-06   0.134497E-06
  1686   0.382692E+03   0.159380E+02   0.000000E+00  -0.352092E+02   0.276649E-08   0.357085E-06   0.133350E-06
  1687   0.383324E+03   0.157940E+02   0.000000E+00  -0.352568E+02   0.276365E-08   0.359139E-06   0.132192E-06
  1688   0.383957E+03   0.156497E+02   0.000000E+00  -0.352959E+02   0.276081E-08   0.361363E-06   0.131023E-06
  1689   0.384591E+03   0.155052E+02   0.000000E+00  -0.353266E+02   0.275798E-08   0.363758E-06   0.129843E-06
  1690   0.385224E+03   0.153606E+02   0.000000E+00  -0.353488E+02   0.275515E-08   0.366324E-06   0.128652E-06
  1691   0.385856E+03   0.152158E+02   0.000000E+00  -0.353627E+02   0.275233E-08   0.369062E-06   0.127451E-06
  1692   0.386487E+03   0.150710E+02   0.000000E+00  -0.353681E+02   0.274951E-08   0.371971E-06   0.126239E-06
  1693   0.387116E+03   0.149261E+02   0.000000E+00  -0.353653E+02   0.274669E-08   0.375053E-06   0.125017E-06
  1694   0.387743E+03   0.147812E+02   0.000000E+00  -0.353541E+02   0.274388E-08   0.378308E-06   0.123784E-06
  1695   0.388365E+03   0.146365E+02   0.000000E+00  -0.353347E+02   0.274107E-08   0.381736E-06   0.122541E-06
  1696   0.388985E+03   0.144917E+02   0.000000E+00  -0.353070E+02   0.273827E-08   0.385338E-06   0.121287E-06
  1697   0.389600E+03   0.143472E+02   0.000000E+00  -0.352711E+02   0.273547E-08   0.389114E-06   0.120024E-06
  1698   0.390209E+03   0.142028E+02   0.000000E+00  -0.352270E+02   0.273268E-08   0.393064E-06   0.118750E-06
  1699   0.390813E+03   0.140586E+02   0.000000E+00  -0.351748E+02   0.272989E-08   0.397190E-06   0.117466E-06
  1700   0.391410E+03   0.139149E+02   0.000000E+00  -0.351145E+02   0.272711E-08   0.401490E-06   0.116173E-06
  1701   0.392001E+03   0.137713E+02   0.000000E+00  -0.350463E+02   0.272433E-08   0.405965E-06   0.114869E-06
  1702   0.392585E+03   0.136282E+02   0.000000E+00  -0.349701E+02   0.272155E-08   0.410609E-06   0.113556E-06
  1703   0.393161E+03   0.134856E+02   0.000000E+00  -0.348862E+02   0.271878E-08   0.415414E-06   0.112234E-06
  1704   0.393729E+03   0.133434E+02   0.000000E+00  -0.347946E+02   0.271601E-08   0.420372E-06   0.110903E-06
  1705   0.394289E+03   0.132019E+02   0.000000E+00  -0.346953E+02   0.271325E-08   0.425477E-06   0.109563E-06
  1706   0.394839E+03   0.130609E+02   0.000000E+00  -0.345885E+02   0.271049E-08   0.430720E-06   0.108215E-06
  1707   0.395379E+03   0.129204E+02   0.000000E+00  -0.344742E+02   0.270773E-08   0.436096E-06   0.106860E-06
  1708   0.395909E+03   0.127808E+02   0.000000E+00  -0.343524E+02   0.270498E-08   0.441596E-06   0.105496E-06
  1709   0.396429E+03   0.126418E+02   0.000000E+00  -0.342233E+02   0.270224E-08   0.447212E-06   0.104125E-06
  1710   0.396937E+03   0.125036E+02   0.000000E+00  -0.340870E+02   0.269950E-08   0.452938E-06   0.102748E-06
  1711   0.397434E+03   0.123662E+02   0.000000E+00  -0.339435E+02   0.269676E-08   0.458767E-06   0.101364E-06
  1712   0.397918E+03   0.122295E+02   0.000000E+00  -0.337929E+02   0.269402E-08   0.464690E-06   0.999730E-07
  1713   0.398390E+03   0.120938E+02   0.000000E+00  -0.336353E+02   0.269130E-08   0.470701E-06   0.985764E-07
  1714   0.398849E+03   0.119590E+02   0.000000E+00  -0.334708E+02   0.268857E-08   0.476792E-06   0.971742E-07
  1715   0.399294E+03   0.118251E+02   0.000000E+00  -0.332996E+02   0.268585E-08   0.482956E-06   0.957666E-07
  1716   0.399727E+03   0.116923E+02   0.000000E+00  -0.331217E+02   0.268313E-08   0.489186E-06   0.943539E-07
  1717   0.400144E+03   0.115606E+02   0.000000E+00  -0.329371E+02   0.268042E-08   0.495473E-06   0.929366E-07
  1718   0.400546E+03   0.114298E+02   0.000000E+00  -0.327462E+02   0.267771E-08   0.501812E-06   0.915149E-07
  1719   0.400934E+03   0.113002E+02   0.000000E+00  -0.325488E+02   0.267501E-08   0.508193E-06   0.900890E-07
  1720   0.401306E+03   0.111717E+02   0.000000E+00  -0.323453E+02   0.267231E-08   0.514611E-06   0.886595E-07
  1721   0.401663E+03   0.110445E+02   0.000000E+00  -0.321356E+02   0.266961E-08   0.521058E-06   0.872265E-07
  1722   0.402004E+03   0.109184E+02   0.000000E+00  -0.319199E+02   0.266692E-08   0.527526E-06   0.857904E-07
  1723   0.402327E+03   0.107937E+02   0.000000E+00  -0.316983E+02   0.266423E-08   0.534008E-06   0.843515E-07
  1724   0.402635E+03   0.106703E+02   0.000000E+00  -0.314709E+02   0.266155E-08   0.540496E-06   0.829102E-07
  1725   0.402925E+03   0.105482E+02   0.000000E+00  -0.312380E+02   0.265887E-08   0.546984E-06   0.814667E-07
  1726   0.403197E+03   0.104275E+02   0.000000E+00  -0.309994E+02   0.265619E-08   0.553464E-06   0.800214E-07
  1727   0.403452E+03   0.103082E+02   0.000000E+00  -0.307555E+02   0.265352E-08   0.559928E-06   0.785746E-07
  1728   0.403688E+03   0.101903E+02   0.000000E+00  -0.305063E+02   0.265086E-08   0.566370E-06   0.771266E-07
  1729   0.403906E+03   0.100739E+02   0.000000E+00  -0.302519E+02   0.264819E-08   0.572781E-06   0.756777E-07
  1730   0.404105E+03   0.995904E+01   0.000000E+00  -0.299924E+02   0.264553E-08   0.579155E-06   0.742283E-07
  1731   0.404285E+03   0.984565E+01   0.000000E+00  -0.297280E+02   0.264288E-08   0.585485E-06   0.727787E-07
  1732   0.404445E+03   0.973383E+01   0.000000E+00  -0.294588E+02   0.264023E-08   0.591762E-06   0.713292E-07
  1733   0.404585E+03   0.962364E+01   0.000000E+00  -0.291849E+02   0.263758E-08   0.597979E-06   0.698801E-07
  1734   0.404705E+03   0.951502E+01   0.000000E+00  -0.289064E+02   0.263494E-08   0.604130E-06   0.684317E-07
  1735   0.404805E+03   0.940803E+01   0.000000E+00  -0.286236E+02   0.263230E-08   0.610206E-06   0.669844E-07
  1736   0.404885E+03   0.930275E+01   0.000000E+00  -0.283365E+02   0.262967E-08   0.616201E-06   0.655385E-07
  1737   0.404944E+03   0.919918E+01   0.000000E+00  -0.280452E+02   0.262704E-08   0.622107E-06   0.640943E-07
  1738   0.404982E+03   0.909733E+01   0.000000E+00  -0.277501E+02   0.262441E-08   0.627917E-06   0.626521E-07
  1739   0.405000E+03   0.899726E+01   0.000000E+00  -0.274511E+02   0.262179E-08   0.633623E-06   0.612123E-07
  1740   0.404996E+03   0.889897E+01   0.000000E+00  -0.271485E+02   0.261917E-08   0.639218E-06   0.597751E-07
  1741   0.404972E+03   0.880247E+01   0.000000E+00  -0.268423E+02   0.261655E-08   0.644694E-06   0.583409E-07
  1742   0.404926E+03   0.870783E+01   0.000000E+00  -0.265328E+02   0.261394E-08   0.650045E-06   0.569101E-07
  1743   0.404859E+03   0.861498E+01   0.000000E+00  -0.262200E+02   0.261133E-08   0.655263E-06   0.554828E-07
  1744   0.404769E+03   0.852405E+01   0.000000E+00  -0.259041E+02   0.260873E-08   0.660341E-06   0.540595E-07
  1745   0.404659E+03   0.843499E+01   0.000000E+00  -0.255853E+02   0.260613E-08   0.665271E-06   0.526405E-07
  1746   0.404525E+03   0.834786E+01   0.000000E+00  -0.252636E+02   0.260354E-08   0.670045E-06   0.512261E-07
  1747   0.404369E+03   0.826259E+01   0.000000E+00  -0.249391E+02   0.260095E-08   0.674657E-06   0.498166E-07
  1748   0.404192E+03   0.817933E+01   0.000000E+00  -0.246121E+02   0.259836E-08   0.679100E-06   0.484123E-07
  1749   0.403991E+03   0.809801E+01   0.000000E+00  -0.242826E+02   0.259577E-08   0.683365E-06   0.470135E-07
  1750   0.403768E+03   0.801861E+01   0.000000E+00  -0.239509E+02   0.259320E-08   0.687445E-06   0.456207E-07
  1751   0.403522E+03   0.794123E+01   0.000000E+00  -0.236171E+02   0.259062E-08   0.691335E-06   0.442340E-07
  1752   0.403254E+03   0.786585E+01   0.000000E+00  -0.232813E+02   0.258805E-08   0.695030E-06   0.428536E-07
  1753   0.402963E+03   0.779248E+01   0.000000E+00  -0.229437E+02   0.258548E-08   0.698527E-06   0.414796E-07
  1754   0.402649E+03   0.772112E+01   0.000000E+00  -0.226043E+02   0.258292E-08   0.701824E-06   0.401121E-07
  1755   0.402313E+03   0.765184E+01   0.000000E+00  -0.222635E+02   0.258036E-08   0.704917E-06   0.387512E-07
  1756   0.401954E+03   0.758456E+01   0.000000E+00  -0.219212E+02   0.257780E-08   0.707804E-06   0.373971E-07
  1757   0.401572E+03   0.751937E+01   0.000000E+00  -0.215778E+02   0.257525E-08   0.710482E-06   0.360498E-07
  1758   0.401166E+03   0.745619E+01   0.000000E+00  -0.212332E+02   0.257270E-08   0.712949E-06   0.347094E-07
  1759   0.400738E+03   0.739513E+01   0.000000E+00  -0.208876E+02   0.257015E-08   0.715200E-06   0.333761E-07
  1760   0.400288E+03   0.733614E+01   0.000000E+00  -0.205412E+02   0.256761E-08   0.717234E-06   0.320498E-07
  1761   0.399814E+03   0.727921E+01   0.000000E+00  -0.201941E+02   0.256507E-08   0.719047E-06   0.307309E-07
  1762   0.399317E+03   0.722438E+01   0.000000E+00  -0.198465E+02   0.256254E-08   0.720637E-06   0.294193E-07
  1763   0.398799E+03   0.717164E+01   0.000000E+00  -0.194985E+02   0.256001E-08   0.722001E-06   0.281152E-07
  1764   0.398257E+03   0.712098E+01   0.000000E+00  -0.191502E+02   0.255748E-08   0.723135E-06   0.268186E-07
  1765   0.397693E+03   0.707243E+01   0.000000E+00  -0.188018E+02   0.255496E-08   0.724038E-06   0.255297E-07
  1766   0.397107E+03   0.702599E+01   0.000000E+00  -0.184536E+02   0.255244E-08   0.724706E-06   0.242485E-07
  1767   0.396499E+03   0.698164E+01   0.000000E+00  -0.181055E+02   0.254993E-08   0.725136E-06   0.229753E-07
  1768   0.395869E+03   0.693940E+01   0.000000E+00  -0.177578E+02   0.254742E-08   0.725326E-06   0.217100E-07
  1769   0.395218E+03   0.689926E+01   0.000000E+00  -0.174105E+02   0.254491E-08   0.725272E-06   0.204528E-07
  1770   0.394545E+03   0.686123E+01   0.000000E+00  -0.170639E+02   0.254241E-08   0.724971E-06   0.192039E-07
  1771   0.393851E+03   0.682531E+01   0.000000E+00  -0.167182E+02   0.253991E-08   0.724422E-06   0.179632E-07
  1772   0.393135E+03   0.679147E+01   0.000000E+00  -0.163733E+02   0.253741E-08   0.723621E-06   0.167309E-07
  1773   0.392398E+03   0.675972E+01   0.000000E+00  -0.160294E+02   0.253492E-08   0.722565E-06   0.155072E-07
  1774   0.391639E+03   0.673006E+01   0.000000E+00  -0.156867E+02   0.253243E-08   0.721251E-06   0.142920E-07
  1775   0.390861E+03   0.670248E+01   0.000000E+00  -0.153453E+02   0.252994E-08   0.719676E-06   0.130856E-07
  1776   0.390061E+03   0.667698E+01   0.000000E+00  -0.150053E+02   0.252746E-08   0.717838E-06   0.118880E-07
  1777   0.389241E+03   0.665355E+01   0.000000E+00  -0.146669E+02   0.252499E-08   0.715734E-06   0.106994E-07
  1778   0.388401E+03   0.663218E+01   0.000000E+00  -0.143302E+02   0.252251E-08   0.713361E-06   0.951977E-08
  1779   0.387540E+03   0.661286E+01   0.000000E+00  -0.139953E+02   0.252004E-08   0.710715E-06   0.834930E-08
  1780   0.386660E+03   0.659559E+01   0.000000E+00  -0.136624E+02   0.251757E-08   0.707795E-06   0.718808E-08
  1781   0.385759E+03   0.658034E+01   0.000000E+00  -0.133315E+02   0.251511E-08   0.704596E-06   0.603622E-08
  1782   0.384840E+03   0.656712E+01   0.000000E+00  -0.130029E+02   0.251265E-08   0.701117E-06   0.489381E-08
  1783   0.383901E+03   0.655592E+01   0.000000E+00  -0.126766E+02   0.251020E-08   0.697355E-06   0.376098E-08
  1784   0.382943E+03   0.654671E+01   0.000000E+00  -0.123527E+02   0.250774E-08   0.693306E-06   0.263781E-08
  1785   0.381966E+03   0.653949E+01   0.000000E+00  -0.120314E+02   0.250530E-08   0.688968E-06   0.152442E-08
  1786   0.380972E+03   0.653424E+01   0.000000E+00  -0.117127E+02   0.250285E-08   0.684338E-06   0.420916E-09
  1787   0.379959E+03   0.653095E+01   0.000000E+00  -0.113970E+02   0.250041E-08   0.679413E-06  -0.672603E-09
  1788   0.378928E+03   0.652960E+01   0.000000E+00  -0.110841E+02   0.249797E-08   0.674190E-06  -0.175603E-08
  1789   0.377880E+03   0.653018E+01   0.000000E+00  -0.107743E+02   0.249554E-08   0.668667E-06  -0.282926E-08
  1790   0.376814E+03   0.653267E+01   0.000000E+00  -0.104675E+02   0.249311E-08   0.662840E-06  -0.389218E-08
  1791   0.375731E+03   0.653706E+01   0.000000E+00  -0.101641E+02   0.249068E-08   0.656706E-06  -0.494470E-08
  1792   0.374632E+03   0.654332E+01   0.000000E+00  -0.986395E+01   0.248826E-08   0.650264E-06  -0.598670E-08
  1793   0.373516E+03   0.655144E+01   0.000000E+00  -0.956734E+01   0.248584E-08   0.643509E-06  -0.701809E-08
  1794   0.372383E+03   0.656138E+01   0.000000E+00  -0.927431E+01   0.248342E-08   0.636439E-06  -0.803875E-08
  1795   0.371234E+03   0.657315E+01   0.000000E+00  -0.898493E+01   0.248101E-08   0.629051E-06  -0.904858E-08
  1796   0.370070E+03   0.658671E+01   0.000000E+00  -0.869927E+01   0.247860E-08   0.621342E-06  -0.100475E-07
  1797   0.368890E+03   0.660205E+01   0.000000E+00  -0.841756E+01   0.247619E-08   0.613310E-06  -0.110353E-07
  1798   0.367695E+03   0.661914E+01   0.000000E+00  -0.813988E+01   0.247379E-08   0.604952E-06  -0.120120E-07
  1799   0.366485E+03   0.663796E+01   0.000000E+00  -0.786614E+01   0.247139E-08   0.596264E-06  -0.129775E-07
  1800   0.365261E+03   0.665849E+01   0.000000E+00  -0.759664E+01   0.246900E-08   0.587244E-06  -0.139316E-07
  1801   0.364023E+03   0.668071E+01   0.000000E+00  -0.733138E+01   0.246660E-08   0.577893E-06  -0.148743E-07
  1802   0.362772E+03   0.670458E+01   0.000000E+00  -0.707047E+01   0.246422E-08   0.568233E-06  -0.158060E-07
  1803   0.361508E+03   0.673010E+01   0.000000E+00  -0.681400E+01   0.246183E-08   0.558288E-06  -0.167272E-07
  1804   0.360231E+03   0.675722E+01   0.000000E+00  -0.656205E+01   0.245945E-08   0.548083E-06  -0.176381E-07
  1805   0.358942E+03   0.678593E+01   0.000000E+00  -0.631469E+01   0.245707E-08   0.537643E-06  -0.185394E-07
  1806   0.357641E+03   0.681620E+01   0.000000E+00  -0.607199E+01   0.245470E-08   0.526994E-06  -0.194315E-07
  1807   0.356329E+03   0.684800E+01   0.000000E+00  -0.583403E+01   0.245233E-08   0.516160E-06  -0.203147E-07
  1808   0.355005E+03   0.688130E+01   0.000000E+00  -0.560088E+01   0.244996E-08   0.505167E-06  -0.211895E-07
  1809   0.353670E+03   0.691608E+01   0.000000E+00  -0.537262E+01   0.244760E-08   0.494040E-06  -0.220564E-07
  1810   0.352325E+03   0.695231E+01   0.000000E+00  -0.514932E+01   0.244524E-08   0.482803E-06  -0.229158E-07
  1811   0.350969E+03   0.698996E+01   0.000000E+00  -0.493103E+01   0.244288E-08   0.471482E-06  -0.237681E-07
  1812   0.349604E+03   0.702899E+01   0.000000E+00  -0.471781E+01   0.244053E-08   0.460103E-06  -0.246139E-07
  1813   0.348229E+03   0.706938E+01   0.000000E+00  -0.450973E+01   0.243818E-08   0.448689E-06  -0.254534E-07
  1814   0.346845E+03   0.711111E+01   0.000000E+00  -0.430684E+01   0.243583E-08   0.437267E-06  -0.262872E-07
  1815   0.345453E+03   0.715414E+01   0.000000E+00  -0.410919E+01   0.243349E-08   0.425861E-06  -0.271158E-07
  1816   0.344053E+03   0.719844E+01   0.000000E+00  -0.391685E+01   0.243115E-08   0.414496E-06  -0.279394E-07
  1817   0.342646E+03   0.724397E+01   0.000000E+00  -0.372987E+01   0.242881E-08   0.403198E-06  -0.287587E-07
