#    L    TT             EE             TE             PP             TP          
  1618   0.376372E+03   0.225788E+02  -0.142583E+02   0.138478E+06   0.100992E+02
  1619   0.375508E+03   0.225549E+02  -0.147449E+02   0.138330E+06   0.995873E+01
  1620   0.374682E+03   0.225283E+02  -0.152294E+02   0.138183E+06   0.982036E+01
  1621   0.373895E+03   0.224988E+02  -0.157119E+02   0.138036E+06   0.968408E+01
  1622   0.373145E+03   0.224666E+02  -0.161919E+02   0.137890E+06   0.954991E+01
  1623   0.372434E+03   0.224317E+02  -0.166693E+02   0.137743E+06   0.941787E+01
  1624   0.371760E+03   0.223941E+02  -0.171440E+02   0.137597E+06   0.928796E+01
  1625   0.371123E+03   0.223537E+02  -0.176157E+02   0.137451E+06   0.916023E+01
  1626   0.370523E+03   0.223108E+02  -0.180843E+02   0.137305E+06   0.903467E+01
  1627   0.369959E+03   0.222651E+02  -0.185495E+02   0.137160E+06   0.891132E+01
  1628   0.369431E+03   0.222168E+02  -0.190111E+02   0.137015E+06   0.879018E+01
  1629   0.368939E+03   0.221659E+02  -0.194692E+02   0.136870E+06   0.867128E+01
  1630   0.368482E+03   0.221123E+02  -0.199233E+02   0.136725E+06   0.855464E+01
  1631   0.368060E+03   0.220562E+02  -0.203735E+02   0.136580E+06   0.844027E+01
  1632   0.367672E+03   0.219975E+02  -0.208195E+02   0.136436E+06   0.832820E+01
  1633   0.367317E+03   0.219362E+02  -0.212611E+02   0.136292E+06   0.821844E+01
  1634   0.366997E+03   0.218725E+02  -0.216981E+02   0.136148E+06   0.811101E+01
  1635   0.366709E+03   0.218061E+02  -0.221306E+02   0.136004E+06   0.800593E+01
  1636   0.366453E+03   0.217373E+02  -0.225581E+02   0.135861E+06   0.790321E+01
  1637   0.366230E+03   0.216661E+02  -0.229808E+02   0.135718E+06   0.780289E+01
  1638   0.366038E+03   0.215923E+02  -0.233982E+02   0.135575E+06   0.770497E+01
  1639   0.365877E+03   0.215162E+02  -0.238103E+02   0.135432E+06   0.760947E+01
  1640   0.365747E+03   0.214378E+02  -0.242171E+02   0.135289E+06   0.751641E+01
  1641   0.365647E+03   0.213571E+02  -0.246182E+02   0.135147E+06   0.742582E+01
  1642   0.365576E+03   0.212741E+02  -0.250136E+02   0.135005E+06   0.733771E+01
  1643   0.365534E+03   0.211888E+02  -0.254031E+02   0.134863E+06   0.725209E+01
  1644   0.365521E+03   0.211014E+02  -0.257867E+02   0.134721E+06   0.716900E+01
  1645   0.365536E+03   0.210118E+02  -0.261640E+02   0.134580E+06   0.708843E+01
  1646   0.365578E+03   0.209199E+02  -0.265352E+02   0.134439E+06   0.701043E+01
  1647   0.365647E+03   0.208261E+02  -0.269000E+02   0.134298E+06   0.693499E+01
  1648   0.365741E+03   0.207300E+02  -0.272582E+02   0.134157E+06   0.686215E+01
  1649   0.365862E+03   0.206319E+02  -0.276098E+02   0.134017E+06   0.679191E+01
  1650   0.366008E+03   0.205317E+02  -0.279547E+02   0.133876E+06   0.672431E+01
  1651   0.366177E+03   0.204296E+02  -0.282927E+02   0.133736E+06   0.665935E+01
  1652   0.366372E+03   0.203255E+02  -0.286237E+02   0.133596E+06   0.659705E+01
  1653   0.366588E+03   0.202195E+02  -0.289477E+02   0.133457E+06   0.653740E+01
  1654   0.366829E+03   0.201116E+02  -0.292645E+02   0.133317E+06   0.648043E+01
  1655   0.367090E+03   0.200019E+02  -0.295741E+02   0.133178E+06   0.642613E+01
  1656   0.367373E+03   0.198904E+02  -0.298763E+02   0.133039E+06   0.637452E+01
  1657   0.367677E+03   0.197772E+02  -0.301711E+02   0.132900E+06   0.632559E+01
  1658   0.368001E+03   0.196622E+02  -0.304583E+02   0.132762E+06   0.627937E+01
  1659   0.368346E+03   0.195456E+02  -0.307379E+02   0.132623E+06   0.623585E+01
  1660   0.368708E+03   0.194274E+02  -0.310099E+02   0.132485E+06   0.619504E+01
  1661   0.369090E+03   0.193075E+02  -0.312742E+02   0.132347E+06   0.615695E+01
  1662   0.369488E+03   0.191862E+02  -0.315305E+02   0.132210E+06   0.612158E+01
  1663   0.369904E+03   0.190634E+02  -0.317791E+02   0.132072E+06   0.608895E+01
  1664   0.370337E+03   0.189392E+02  -0.320197E+02   0.131935E+06   0.605907E+01
  1665   0.370785E+03   0.188136E+02  -0.322521E+02   0.131798E+06   0.603193E+01
  1666   0.371248E+03   0.186866E+02  -0.324766E+02   0.131661E+06   0.600754E+01
  1667   0.371726E+03   0.185584E+02  -0.326929E+02   0.131525E+06   0.598592E+01
  1668   0.372218E+03   0.184288E+02  -0.329010E+02   0.131388E+06   0.596707E+01
  1669   0.372722E+03   0.182980E+02  -0.331008E+02   0.131252E+06   0.595099E+01
  1670   0.373239E+03   0.181660E+02  -0.332923E+02   0.131116E+06   0.593770E+01
  1671   0.373768E+03   0.180329E+02  -0.334755E+02   0.130980E+06   0.592720E+01
  1672   0.374308E+03   0.178987E+02  -0.336502E+02   0.130845E+06   0.591950E+01
  1673   0.374859E+03   0.177635E+02  -0.338167E+02   0.130709E+06   0.591461E+01
  1674   0.375419E+03   0.176274E+02  -0.339746E+02   0.130574E+06   0.591253E+01
  1675   0.375989E+03   0.174903E+02  -0.341242E+02   0.130439E+06   0.591326E+01
  1676   0.376568E+03   0.173524E+02  -0.342653E+02   0.130305E+06   0.591683E+01
  1677   0.377154E+03   0.172138E+02  -0.343980E+02   0.130170E+06   0.592323E+01
  1678   0.377749E+03   0.170744E+02  -0.345222E+02   0.130036E+06   0.593247E+01
  1679   0.378350E+03   0.169343E+02  -0.346379E+02   0.129902E+06   0.594456E+01
  1680   0.378957E+03   0.167936E+02  -0.347450E+02   0.129768E+06   0.595951E+01
  1681   0.379570E+03   0.166522E+02  -0.348437E+02   0.129634E+06   0.597732E+01
  1682   0.380187E+03   0.165103E+02  -0.349339E+02   0.129501E+06   0.599801E+01
  1683   0.380808E+03   0.163679E+02  -0.350155E+02   0.129368E+06   0.602157E+01
  1684   0.381434E+03   0.162250E+02  -0.350886E+02   0.129235E+06   0.604801E+01
  1685   0.382062E+03   0.160817E+02  -0.351532E+02   0.129102E+06   0.607735E+01
  1686   0.382692E+03   0.159380E+02  -0.352092E+02   0.128969E+06   0.610958E+01
  1687   0.383324E+03   0.157940E+02  -0.352568E+02   0.128837E+06   0.614473E+01
  1688   0.383957E+03   0.156497E+02  -0.352959E+02   0.128705E+06   0.618279E+01
  1689   0.384591E+03   0.155052E+02  -0.353266E+02   0.128573E+06   0.622376E+01
  1690   0.385224E+03   0.153606E+02  -0.353488E+02   0.128441E+06   0.626767E+01
  1691   0.385856E+03   0.152158E+02  -0.353627E+02   0.128309E+06   0.631451E+01
  1692   0.386487E+03   0.150710E+02  -0.353681E+02   0.128178E+06   0.636430E+01
  1693   0.387116E+03   0.149261E+02  -0.353653E+02   0.128047E+06   0.641703E+01
  1694   0.387743E+03   0.147812E+02  -0.353541E+02   0.127916E+06   0.647273E+01
  1695   0.388365E+03   0.146365E+02  -0.353347E+02   0.127785E+06   0.653138E+01
  1696   0.388985E+03   0.144917E+02  -0.353070E+02   0.127655E+06   0.659301E+01
  1697   0.389600E+03   0.143472E+02  -0.352711E+02   0.127524E+06   0.665762E+01
  1698   0.390209E+03   0.142028E+02  -0.352270E+02   0.127394E+06   0.672521E+01
  1699   0.390813E+03   0.140586E+02  -0.351748E+02   0.127264E+06   0.679580E+01
  1700   0.391410E+03   0.139149E+02  -0.351145E+02   0.127135E+06   0.686939E+01
  1701   0.392001E+03   0.137713E+02  -0.350463E+02   0.127005E+06   0.694596E+01
  1702   0.392585E+03   0.136282E+02  -0.349701E+02   0.126876E+06   0.702541E+01
  1703   0.393161E+03   0.134856E+02  -0.348862E+02   0.126747E+06   0.710762E+01
  1704   0.393729E+03   0.133434E+02  -0.347946E+02   0.126618E+06   0.719246E+01
  1705   0.394289E+03   0.132019E+02  -0.346953E+02   0.126489E+06   0.727981E+01
  1706   0.394839E+03   0.130609E+02  -0.345885E+02   0.126360E+06   0.736953E+01
  1707   0.395379E+03   0.129204E+02  -0.344742E+02   0.126232E+06   0.746151E+01
  1708   0.395909E+03   0.127808E+02  -0.343524E+02   0.126104E+06   0.755561E+01
  1709   0.396429E+03   0.126418E+02  -0.342233E+02   0.125976E+06   0.765171E+01
  1710   0.396937E+03   0.125036E+02  -0.340870E+02   0.125848E+06   0.774969E+01
  1711   0.397434E+03   0.123662E+02  -0.339435E+02   0.125721E+06   0.784942E+01
  1712   0.397918E+03   0.122295E+02  -0.337929E+02   0.125593E+06   0.795077E+01
  1713   0.398390E+03   0.120938E+02  -0.336353E+02   0.125466E+06   0.805362E+01
  1714   0.398849E+03   0.119590E+02  -0.334708E+02   0.125339E+06   0.815784E+01
  1715   0.399294E+03   0.118251E+02  -0.332996E+02   0.125212E+06   0.826331E+01
  1716   0.399727E+03   0.116923E+02  -0.331217E+02   0.125086E+06   0.836990E+01
  1717   0.400144E+03   0.115606E+02  -0.329371E+02   0.124960E+06   0.847749E+01
  1718   0.400546E+03   0.114298E+02  -0.327462E+02   0.124833E+06   0.858594E+01
  1719   0.400934E+03   0.113002E+02  -0.325488E+02   0.124707E+06   0.869513E+01
  1720   0.401306E+03   0.111717E+02  -0.323453E+02   0.124582E+06   0.880495E+01
  1721   0.401663E+03   0.110445E+02  -0.321356E+02   0.124456E+06   0.891525E+01
  1722   0.402004E+03   0.109184E+02  -0.319199E+02   0.124331E+06   0.902592E+01
  1723   0.402327E+03   0.107937E+02  -0.316983E+02   0.124205E+06   0.913683E+01
  1724   0.402635E+03   0.106703E+02  -0.314709E+02   0.124080E+06   0.924785E+01
  1725   0.402925E+03   0.105482E+02  -0.312380E+02   0.123956E+06   0.935886E+01
  1726   0.403197E+03   0.104275E+02  -0.309994E+02   0.123831E+06   0.946974E+01
  1727   0.403452E+03   0.103082E+02  -0.307555E+02   0.123706E+06   0.958035E+01
  1728   0.403688E+03   0.101903E+02  -0.305063E+02   0.123582E+06   0.969057E+01
  1729   0.403906E+03   0.100739E+02  -0.302519E+02   0.123458E+06   0.980027E+01
  1730   0.404105E+03   0.995904E+01  -0.299924E+02   0.123334E+06   0.990934E+01
  1731   0.404285E+03   0.984565E+01  -0.297280E+02   0.123211E+06   0.100176E+02
  1732   0.404445E+03   0.973383E+01  -0.294588E+02   0.123087E+06   0.101250E+02
  1733   0.404585E+03   0.962364E+01  -0.291849E+02   0.122964E+06   0.102314E+02
  1734   0.404705E+03   0.951502E+01  -0.289064E+02   0.122841E+06   0.103367E+02
  1735   0.404805E+03   0.940803E+01  -0.286236E+02   0.122718E+06   0.104406E+02
  1736   0.404885E+03   0.930275E+01  -0.283365E+02   0.122595E+06   0.105432E+02
  1737   0.404944E+03   0.919918E+01  -0.280452E+02   0.122472E+06   0.106443E+02
  1738   0.404982E+03   0.909733E+01  -0.277501E+02   0.122350E+06   0.107437E+02
  1739   0.405000E+03   0.899726E+01  -0.274511E+02   0.122228E+06   0.108413E+02
  1740   0.404996E+03   0.889897E+01  -0.271485E+02   0.122106E+06   0.109371E+02
  1741   0.404972E+03   0.880247E+01  -0.268423E+02   0.121984E+06   0.110308E+02
  1742   0.404926E+03   0.870783E+01  -0.265328E+02   0.121862E+06   0.111223E+02
  1743   0.404859E+03   0.861498E+01  -0.262200E+02   0.121741E+06   0.112116E+02
  1744   0.404769E+03   0.852405E+01  -0.259041E+02   0.121620E+06   0.112985E+02
  1745   0.404659E+03   0.843499E+01  -0.255853E+02   0.121499E+06   0.113829E+02
  1746   0.404525E+03   0.834786E+01  -0.252636E+02   0.121378E+06   0.114646E+02
  1747   0.404369E+03   0.826259E+01  -0.249391E+02   0.121257E+06   0.115435E+02
  1748   0.404192E+03   0.817933E+01  -0.246121E+02   0.121136E+06   0.116195E+02
  1749   0.403991E+03   0.809801E+01  -0.242826E+02   0.121016E+06   0.116925E+02
  1750   0.403768E+03   0.801861E+01  -0.239509E+02   0.120896E+06   0.117623E+02
  1751   0.403522E+03   0.794123E+01  -0.236171E+02   0.120776E+06   0.118289E+02
  1752   0.403254E+03   0.786585E+01  -0.232813E+02   0.120656E+06   0.118921E+02
  1753   0.402963E+03   0.779248E+01  -0.229437E+02   0.120536E+06   0.119519E+02
  1754   0.402649E+03   0.772112E+01  -0.226043E+02   0.120417E+06   0.120083E+02
  1755   0.402313E+03   0.765184E+01  -0.222635E+02   0.120298E+06   0.120613E+02
  1756   0.401954E+03   0.758456E+01  -0.219212E+02   0.120178E+06   0.121107E+02
  1757   0.401572E+03   0.751937E+01  -0.215778E+02   0.120060E+06   0.121565E+02
  1758   0.401166E+03   0.745619E+01  -0.212332E+02   0.119941E+06   0.121987E+02
  1759   0.400738E+03   0.739513E+01  -0.208876E+02   0.119822E+06   0.122372E+02
  1760   0.400288E+03   0.733614E+01  -0.205412E+02   0.119704E+06   0.122720E+02
  1761   0.399814E+03   0.727921E+01  -0.201941E+02   0.119586E+06   0.123031E+02
  1762   0.399317E+03   0.722438E+01  -0.198465E+02   0.119468E+06   0.123303E+02
  1763   0.398799E+03   0.717164E+01  -0.194985E+02   0.119350E+06   0.123536E+02
  1764   0.398257E+03   0.712098E+01  -0.191502E+02   0.119232E+06   0.123730E+02
  1765   0.397693E+03   0.707243E+01  -0.188018E+02   0.119115E+06   0.123885E+02
  1766   0.397107E+03   0.702599E+01  -0.184536E+02   0.118997E+06   0.123999E+02
  1767   0.396499E+03   0.698164E+01  -0.181055E+02   0.118880E+06   0.124073E+02
  1768   0.395869E+03   0.693940E+01  -0.177578E+02   0.118763E+06   0.124105E+02
  1769   0.395218E+03   0.689926E+01  -0.174105E+02   0.118646E+06   0.124096E+02
  1770   0.394545E+03   0.686123E+01  -0.170639E+02   0.118530E+06   0.124045E+02
  1771   0.393851E+03   0.682531E+01  -0.167182E+02   0.118413E+06   0.123951E+02
  1772   0.393135E+03   0.679147E+01  -0.163733E+02   0.118297E+06   0.123814E+02
  1773   0.392398E+03   0.675972E+01  -0.160294E+02   0.118181E+06   0.123633E+02
  1774   0.391639E+03   0.673006E+01  -0.156867E+02   0.118065E+06   0.123409E+02
  1775   0.390861E+03   0.670248E+01  -0.153453E+02   0.117949E+06   0.123139E+02
  1776   0.390061E+03   0.667698E+01  -0.150053E+02   0.117833E+06   0.122825E+02
  1777   0.389241E+03   0.665355E+01  -0.146669E+02   0.117718E+06   0.122465E+02
  1778   0.388401E+03   0.663218E+01  -0.143302E+02   0.117603E+06   0.122059E+02
  1779   0.387540E+03   0.661286E+01  -0.139953E+02   0.117488E+06   0.121606E+02
  1780   0.386660E+03   0.659559E+01  -0.136624E+02   0.117373E+06   0.121106E+02
  1781   0.385759E+03   0.658034E+01  -0.133315E+02   0.117258E+06   0.120559E+02
  1782   0.384840E+03   0.656712E+01  -0.130029E+02   0.117143E+06   0.119964E+02
  1783   0.383901E+03   0.655592E+01  -0.126766E+02   0.117029E+06   0.119320E+02
  1784   0.382943E+03   0.654671E+01  -0.123527E+02   0.116915E+06   0.118628E+02
  1785   0.381966E+03   0.653949E+01  -0.120314E+02   0.116801E+06   0.117886E+02
  1786   0.380972E+03   0.653424E+01  -0.117127E+02   0.116687E+06   0.117093E+02
  1787   0.379959E+03   0.653095E+01  -0.113970E+02   0.116573E+06   0.116251E+02
  1788   0.378928E+03   0.652960E+01  -0.110841E+02   0.116459E+06   0.115357E+02
  1789   0.377880E+03   0.653018E+01  -0.107743E+02   0.116346E+06   0.114412E+02
  1790   0.376814E+03   0.653267E+01  -0.104675E+02   0.116233E+06   0.113415E+02
  1791   0.375731E+03   0.653706E+01  -0.101641E+02   0.116120E+06   0.112366E+02
  1792   0.374632E+03   0.654332E+01  -0.986395E+01   0.116007E+06   0.111263E+02
  1793   0.373516E+03   0.655144E+01  -0.956734E+01   0.115894E+06   0.110108E+02
  1794   0.372383E+03   0.656138E+01  -0.927431E+01   0.115781E+06   0.108898E+02
  1795   0.371234E+03   0.657315E+01  -0.898493E+01   0.115669E+06   0.107634E+02
  1796   0.370070E+03   0.658671E+01  -0.869927E+01   0.115557E+06   0.106315E+02
  1797   0.368890E+03   0.660205E+01  -0.841756E+01   0.115445E+06   0.104941E+02
  1798   0.367695E+03   0.661914E+01  -0.813988E+01   0.115333E+06   0.103511E+02
  1799   0.366485E+03   0.663796E+01  -0.786614E+01   0.115221E+06   0.102024E+02
  1800   0.365261E+03   0.665849E+01  -0.759664E+01   0.115109E+06   0.100481E+02
  1801   0.364023E+03   0.668071E+01  -0.733138E+01   0.114998E+06   0.988809E+01
  1802   0.362772E+03   0.670458E+01  -0.707047E+01   0.114887E+06   0.972280E+01
  1803   0.361508E+03   0.673010E+01  -0.681400E+01   0.114775E+06   0.955263E+01
  1804   0.360231E+03   0.675722E+01  -0.656205E+01   0.114665E+06   0.937802E+01
  1805   0.358942E+03   0.678593E+01  -0.631469E+01   0.114554E+06   0.919940E+01
  1806   0.357641E+03   0.681620E+01  -0.607199E+01   0.114443E+06   0.901719E+01
  1807   0.356329E+03   0.684800E+01  -0.583403E+01   0.114333E+06   0.883182E+01
  1808   0.355005E+03   0.688130E+01  -0.560088E+01   0.114222E+06   0.864372E+01
  1809   0.353670E+03   0.691608E+01  -0.537262E+01   0.114112E+06   0.845333E+01
  1810   0.352325E+03   0.695231E+01  -0.514932E+01   0.114002E+06   0.826107E+01
  1811   0.350969E+03   0.698996E+01  -0.493103E+01   0.113892E+06   0.806737E+01
  1812   0.349604E+03   0.702899E+01  -0.471781E+01   0.113783E+06   0.787266E+01
  1813   0.348229E+03   0.706938E+01  -0.450973E+01   0.113673E+06   0.767737E+01
  1814   0.346845E+03   0.711111E+01  -0.430684E+01   0.113564E+06   0.748193E+01
  1815   0.345453E+03   0.715414E+01  -0.410919E+01   0.113455E+06   0.728676E+01
  1816   0.344053E+03   0.719844E+01  -0.391685E+01   0.113346E+06   0.709231E+01
  1817   0.342646E+03   0.724397E+01  -0.372987E+01   0.113237E+06   0.689899E+01
  1818   0.341231E+03   0.729072E+01  -0.354829E+01   0.113128E+06   0.670724E+01
  1819   0.339809E+03   0.733864E+01  -0.337216E+01   0.113020E+06   0.651748E+01
  1820   0.338381E+03   0.738771E+01  -0.320152E+01   0.112911E+06   0.633015E+01
  1821   0.336947E+03   0.743785E+01  -0.303642E+01   0.112803E+06   0.614568E+01
  1822   0.335507E+03   0.748913E+01  -0.287688E+01   0.112695E+06   0.596448E+01
  1823   0.334062E+03   0.754145E+01  -0.272297E+01   0.112587E+06   0.578701E+01
  1824   0.332612E+03   0.759474E+01  -0.257473E+01   0.112479E+06   0.561367E+01
  1825   0.331158E+03   0.764899E+01  -0.243215E+01   0.112372E+06   0.544491E+01
  1826   0.329699E+03   0.770427E+01  -0.229530E+01   0.112264E+06   0.528114E+01
  1827   0.328237E+03   0.776038E+01  -0.216416E+01   0.112157E+06   0.512281E+01
  1828   0.326771E+03   0.781738E+01  -0.203876E+01   0.112050E+06   0.497034E+01
  1829   0.325304E+03   0.787527E+01  -0.191914E+01   0.111943E+06   0.482416E+01
  1830   0.323834E+03   0.793397E+01  -0.180531E+01   0.111836E+06   0.468470E+01
  1831   0.322362E+03   0.799342E+01  -0.169728E+01   0.111729E+06   0.455238E+01
  1832   0.320890E+03   0.805361E+01  -0.159507E+01   0.111623E+06   0.442765E+01
  1833   0.319417E+03   0.811446E+01  -0.149869E+01   0.111516E+06   0.431092E+01
  1834   0.317943E+03   0.817606E+01  -0.140814E+01   0.111410E+06   0.420263E+01
  1835   0.316469E+03   0.823826E+01  -0.132343E+01   0.111304E+06   0.410320E+01
  1836   0.314996E+03   0.830104E+01  -0.124457E+01   0.111198E+06   0.401307E+01
  1837   0.313522E+03   0.836442E+01  -0.117157E+01   0.111092E+06   0.393266E+01
  1838   0.312051E+03   0.842832E+01  -0.110443E+01   0.110987E+06   0.386241E+01
  1839   0.310580E+03   0.849274E+01  -0.104315E+01   0.110881E+06   0.380274E+01
  1840   0.309111E+03   0.855760E+01  -0.987717E+00   0.110776E+06   0.375408E+01
  1841   0.307645E+03   0.862291E+01  -0.938119E+00   0.110671E+06   0.371687E+01
  1842   0.306181E+03   0.868851E+01  -0.894344E+00   0.110566E+06   0.369153E+01
  1843   0.304721E+03   0.875456E+01  -0.856384E+00   0.110461E+06   0.367849E+01
  1844   0.303263E+03   0.882091E+01  -0.824231E+00   0.110356E+06   0.367818E+01
  1845   0.301810E+03   0.888747E+01  -0.797863E+00   0.110251E+06   0.369102E+01
  1846   0.300361E+03   0.895433E+01  -0.777272E+00   0.110147E+06   0.371746E+01
  1847   0.298917E+03   0.902142E+01  -0.762436E+00   0.110043E+06   0.375792E+01
  1848   0.297477E+03   0.908865E+01  -0.753325E+00   0.109939E+06   0.381282E+01
  1849   0.296043E+03   0.915602E+01  -0.749924E+00   0.109835E+06   0.388260E+01
  1850   0.294614E+03   0.922347E+01  -0.752203E+00   0.109731E+06   0.396769E+01
  1851   0.293191E+03   0.929100E+01  -0.760155E+00   0.109627E+06   0.406833E+01
  1852   0.291775E+03   0.935852E+01  -0.773742E+00   0.109524E+06   0.418401E+01
  1853   0.290365E+03   0.942611E+01  -0.792927E+00   0.109420E+06   0.431403E+01
  1854   0.288962E+03   0.949356E+01  -0.817666E+00   0.109317E+06   0.445771E+01
