#    L    TT             EE             BB             TE             PP             TP             EP          
  2283   0.106619E+03   0.615870E+01   0.000000E+00  -0.883992E+01   0.161796E-08   0.299791E-06   0.200855E-07
  2284   0.106608E+03   0.613000E+01   0.000000E+00  -0.890564E+01   0.161667E-08   0.291614E-06   0.200093E-07
  2285   0.106600E+03   0.610082E+01   0.000000E+00  -0.896973E+01   0.161539E-08   0.283603E-06   0.199361E-07
  2286   0.106597E+03   0.607118E+01   0.000000E+00  -0.903211E+01   0.161410E-08   0.275778E-06   0.198656E-07
  2287   0.106598E+03   0.604109E+01   0.000000E+00  -0.909285E+01   0.161281E-08   0.268155E-06   0.197977E-07
  2288   0.106602E+03   0.601055E+01   0.000000E+00  -0.915181E+01   0.161153E-08   0.260753E-06   0.197321E-07
  2289   0.106610E+03   0.597959E+01   0.000000E+00  -0.920907E+01   0.161025E-08   0.253591E-06   0.196688E-07
  2290   0.106622E+03   0.594821E+01   0.000000E+00  -0.926454E+01   0.160897E-08   0.246686E-06   0.196075E-07
  2291   0.106637E+03   0.591642E+01   0.000000E+00  -0.931830E+01   0.160769E-08   0.240057E-06   0.195480E-07
  2292   0.106655E+03   0.588425E+01   0.000000E+00  -0.937029E+01   0.160641E-08   0.233722E-06   0.194902E-07
  2293   0.106677E+03   0.585170E+01   0.000000E+00  -0.942041E+01   0.160514E-08   0.227699E-06   0.194338E-07
  2294   0.106701E+03   0.581878E+01   0.000000E+00  -0.946883E+01   0.160386E-08   0.222006E-06   0.193788E-07
  2295   0.106729E+03   0.578549E+01   0.000000E+00  -0.951531E+01   0.160259E-08   0.216662E-06   0.193248E-07
  2296   0.106758E+03   0.575186E+01   0.000000E+00  -0.956001E+01   0.160132E-08   0.211684E-06   0.192718E-07
  2297   0.106791E+03   0.571789E+01   0.000000E+00  -0.960286E+01   0.160004E-08   0.207091E-06   0.192195E-07
  2298   0.106826E+03   0.568359E+01   0.000000E+00  -0.964392E+01   0.159878E-08   0.202901E-06   0.191678E-07
  2299   0.106864E+03   0.564898E+01   0.000000E+00  -0.968306E+01   0.159751E-08   0.199133E-06   0.191164E-07
  2300   0.106903E+03   0.561405E+01   0.000000E+00  -0.972026E+01   0.159624E-08   0.195803E-06   0.190653E-07
  2301   0.106944E+03   0.557883E+01   0.000000E+00  -0.975568E+01   0.159498E-08   0.192927E-06   0.190141E-07
  2302   0.106988E+03   0.554332E+01   0.000000E+00  -0.978909E+01   0.159371E-08   0.190499E-06   0.189629E-07
  2303   0.107033E+03   0.550754E+01   0.000000E+00  -0.982072E+01   0.159245E-08   0.188510E-06   0.189114E-07
  2304   0.107080E+03   0.547149E+01   0.000000E+00  -0.985034E+01   0.159119E-08   0.186950E-06   0.188595E-07
  2305   0.107129E+03   0.543520E+01   0.000000E+00  -0.987811E+01   0.158993E-08   0.185812E-06   0.188071E-07
  2306   0.107178E+03   0.539866E+01   0.000000E+00  -0.990395E+01   0.158867E-08   0.185085E-06   0.187541E-07
  2307   0.107230E+03   0.536189E+01   0.000000E+00  -0.992785E+01   0.158742E-08   0.184759E-06   0.187002E-07
  2308   0.107282E+03   0.532492E+01   0.000000E+00  -0.994983E+01   0.158616E-08   0.184827E-06   0.186454E-07
  2309   0.107334E+03   0.528773E+01   0.000000E+00  -0.996987E+01   0.158491E-08   0.185279E-06   0.185896E-07
  2310   0.107389E+03   0.525036E+01   0.000000E+00  -0.998805E+01   0.158366E-08   0.186105E-06   0.185326E-07
  2311   0.107444E+03   0.521280E+01   0.000000E+00  -0.100043E+02   0.158241E-08   0.187296E-06   0.184742E-07
  2312   0.107499E+03   0.517507E+01   0.000000E+00  -0.100186E+02   0.158116E-08   0.188844E-06   0.184144E-07
  2313   0.107554E+03   0.513719E+01   0.000000E+00  -0.100309E+02   0.157991E-08   0.190738E-06   0.183530E-07
  2314   0.107611E+03   0.509917E+01   0.000000E+00  -0.100415E+02   0.157866E-08   0.192970E-06   0.182898E-07
  2315   0.107667E+03   0.506100E+01   0.000000E+00  -0.100500E+02   0.157742E-08   0.195530E-06   0.182248E-07
  2316   0.107724E+03   0.502272E+01   0.000000E+00  -0.100567E+02   0.157617E-08   0.198409E-06   0.181578E-07
  2317   0.107780E+03   0.498433E+01   0.000000E+00  -0.100614E+02   0.157493E-08   0.201598E-06   0.180887E-07
  2318   0.107837E+03   0.494584E+01   0.000000E+00  -0.100642E+02   0.157369E-08   0.205088E-06   0.180173E-07
  2319   0.107893E+03   0.490726E+01   0.000000E+00  -0.100652E+02   0.157245E-08   0.208870E-06   0.179435E-07
  2320   0.107949E+03   0.486861E+01   0.000000E+00  -0.100643E+02   0.157121E-08   0.212933E-06   0.178671E-07
  2321   0.108004E+03   0.482988E+01   0.000000E+00  -0.100614E+02   0.156997E-08   0.217270E-06   0.177881E-07
  2322   0.108058E+03   0.479111E+01   0.000000E+00  -0.100567E+02   0.156874E-08   0.221870E-06   0.177063E-07
  2323   0.108112E+03   0.475230E+01   0.000000E+00  -0.100502E+02   0.156751E-08   0.226725E-06   0.176216E-07
  2324   0.108165E+03   0.471347E+01   0.000000E+00  -0.100418E+02   0.156627E-08   0.231825E-06   0.175338E-07
  2325   0.108217E+03   0.467461E+01   0.000000E+00  -0.100316E+02   0.156504E-08   0.237162E-06   0.174427E-07
  2326   0.108268E+03   0.463577E+01   0.000000E+00  -0.100195E+02   0.156381E-08   0.242725E-06   0.173484E-07
  2327   0.108318E+03   0.459693E+01   0.000000E+00  -0.100056E+02   0.156258E-08   0.248506E-06   0.172505E-07
  2328   0.108366E+03   0.455813E+01   0.000000E+00  -0.999000E+01   0.156136E-08   0.254495E-06   0.171491E-07
  2329   0.108414E+03   0.451936E+01   0.000000E+00  -0.997260E+01   0.156013E-08   0.260684E-06   0.170439E-07
  2330   0.108459E+03   0.448065E+01   0.000000E+00  -0.995342E+01   0.155891E-08   0.267062E-06   0.169348E-07
  2331   0.108503E+03   0.444199E+01   0.000000E+00  -0.993253E+01   0.155768E-08   0.273621E-06   0.168217E-07
  2332   0.108545E+03   0.440340E+01   0.000000E+00  -0.990985E+01   0.155646E-08   0.280352E-06   0.167045E-07
  2333   0.108586E+03   0.436489E+01   0.000000E+00  -0.988547E+01   0.155524E-08   0.287245E-06   0.165830E-07
  2334   0.108625E+03   0.432647E+01   0.000000E+00  -0.985937E+01   0.155402E-08   0.294291E-06   0.164571E-07
  2335   0.108662E+03   0.428816E+01   0.000000E+00  -0.983157E+01   0.155280E-08   0.301481E-06   0.163266E-07
  2336   0.108696E+03   0.424995E+01   0.000000E+00  -0.980213E+01   0.155159E-08   0.308806E-06   0.161915E-07
  2337   0.108729E+03   0.421188E+01   0.000000E+00  -0.977106E+01   0.155037E-08   0.316256E-06   0.160515E-07
  2338   0.108758E+03   0.417393E+01   0.000000E+00  -0.973828E+01   0.154916E-08   0.323822E-06   0.159066E-07
  2339   0.108786E+03   0.413613E+01   0.000000E+00  -0.970394E+01   0.154795E-08   0.331495E-06   0.157566E-07
  2340   0.108811E+03   0.409849E+01   0.000000E+00  -0.966804E+01   0.154674E-08   0.339266E-06   0.156014E-07
  2341   0.108834E+03   0.406101E+01   0.000000E+00  -0.963050E+01   0.154553E-08   0.347126E-06   0.154408E-07
  2342   0.108854E+03   0.402372E+01   0.000000E+00  -0.959141E+01   0.154432E-08   0.355064E-06   0.152748E-07
  2343   0.108871E+03   0.398661E+01   0.000000E+00  -0.955082E+01   0.154311E-08   0.363073E-06   0.151031E-07
  2344   0.108885E+03   0.394970E+01   0.000000E+00  -0.950875E+01   0.154191E-08   0.371143E-06   0.149256E-07
  2345   0.108897E+03   0.391300E+01   0.000000E+00  -0.946512E+01   0.154070E-08   0.379264E-06   0.147423E-07
  2346   0.108906E+03   0.387652E+01   0.000000E+00  -0.942008E+01   0.153950E-08   0.387427E-06   0.145530E-07
  2347   0.108911E+03   0.384026E+01   0.000000E+00  -0.937355E+01   0.153830E-08   0.395624E-06   0.143575E-07
  2348   0.108913E+03   0.380423E+01   0.000000E+00  -0.932561E+01   0.153710E-08   0.403845E-06   0.141557E-07
  2349   0.108912E+03   0.376845E+01   0.000000E+00  -0.927626E+01   0.153590E-08   0.412080E-06   0.139474E-07
  2350   0.108907E+03   0.373292E+01   0.000000E+00  -0.922557E+01   0.153470E-08   0.420321E-06   0.137327E-07
  2351   0.108900E+03   0.369766E+01   0.000000E+00  -0.917346E+01   0.153351E-08   0.428557E-06   0.135113E-07
  2352   0.108889E+03   0.366266E+01   0.000000E+00  -0.912010E+01   0.153231E-08   0.436774E-06   0.132839E-07
  2353   0.108874E+03   0.362795E+01   0.000000E+00  -0.906539E+01   0.153112E-08   0.444957E-06   0.130510E-07
  2354   0.108856E+03   0.359354E+01   0.000000E+00  -0.900950E+01   0.152993E-08   0.453091E-06   0.128132E-07
  2355   0.108834E+03   0.355942E+01   0.000000E+00  -0.895227E+01   0.152874E-08   0.461160E-06   0.125712E-07
  2356   0.108808E+03   0.352561E+01   0.000000E+00  -0.889385E+01   0.152755E-08   0.469150E-06   0.123256E-07
  2357   0.108780E+03   0.349212E+01   0.000000E+00  -0.883431E+01   0.152636E-08   0.477045E-06   0.120770E-07
  2358   0.108746E+03   0.345897E+01   0.000000E+00  -0.877359E+01   0.152517E-08   0.484831E-06   0.118259E-07
  2359   0.108710E+03   0.342614E+01   0.000000E+00  -0.871175E+01   0.152399E-08   0.492491E-06   0.115731E-07
  2360   0.108669E+03   0.339365E+01   0.000000E+00  -0.864872E+01   0.152280E-08   0.500012E-06   0.113191E-07
  2361   0.108625E+03   0.336151E+01   0.000000E+00  -0.858472E+01   0.152162E-08   0.507377E-06   0.110646E-07
  2362   0.108576E+03   0.332972E+01   0.000000E+00  -0.851961E+01   0.152044E-08   0.514572E-06   0.108101E-07
  2363   0.108523E+03   0.329830E+01   0.000000E+00  -0.845354E+01   0.151926E-08   0.521581E-06   0.105563E-07
  2364   0.108466E+03   0.326724E+01   0.000000E+00  -0.838642E+01   0.151808E-08   0.528390E-06   0.103038E-07
  2365   0.108405E+03   0.323655E+01   0.000000E+00  -0.831841E+01   0.151690E-08   0.534983E-06   0.100532E-07
  2366   0.108340E+03   0.320626E+01   0.000000E+00  -0.824943E+01   0.151572E-08   0.541344E-06   0.980511E-08
  2367   0.108271E+03   0.317634E+01   0.000000E+00  -0.817956E+01   0.151455E-08   0.547460E-06   0.956015E-08
  2368   0.108197E+03   0.314682E+01   0.000000E+00  -0.810880E+01   0.151338E-08   0.553314E-06   0.931893E-08
  2369   0.108120E+03   0.311770E+01   0.000000E+00  -0.803730E+01   0.151220E-08   0.558892E-06   0.908206E-08
  2370   0.108038E+03   0.308900E+01   0.000000E+00  -0.796490E+01   0.151103E-08   0.564178E-06   0.885017E-08
  2371   0.107952E+03   0.306070E+01   0.000000E+00  -0.789176E+01   0.150986E-08   0.569158E-06   0.862386E-08
  2372   0.107861E+03   0.303283E+01   0.000000E+00  -0.781787E+01   0.150870E-08   0.573816E-06   0.840376E-08
  2373   0.107767E+03   0.300538E+01   0.000000E+00  -0.774332E+01   0.150753E-08   0.578136E-06   0.819047E-08
  2374   0.107667E+03   0.297836E+01   0.000000E+00  -0.766810E+01   0.150636E-08   0.582105E-06   0.798460E-08
  2375   0.107564E+03   0.295177E+01   0.000000E+00  -0.759220E+01   0.150520E-08   0.585706E-06   0.778678E-08
  2376   0.107457E+03   0.292562E+01   0.000000E+00  -0.751572E+01   0.150403E-08   0.588925E-06   0.759761E-08
  2377   0.107344E+03   0.289992E+01   0.000000E+00  -0.743863E+01   0.150287E-08   0.591746E-06   0.741772E-08
  2378   0.107227E+03   0.287467E+01   0.000000E+00  -0.736100E+01   0.150171E-08   0.594154E-06   0.724770E-08
  2379   0.107106E+03   0.284987E+01   0.000000E+00  -0.728286E+01   0.150055E-08   0.596134E-06   0.708819E-08
  2380   0.106982E+03   0.282552E+01   0.000000E+00  -0.720424E+01   0.149939E-08   0.597671E-06   0.693979E-08
  2381   0.106852E+03   0.280164E+01   0.000000E+00  -0.712517E+01   0.149824E-08   0.598750E-06   0.680311E-08
  2382   0.106717E+03   0.277822E+01   0.000000E+00  -0.704568E+01   0.149708E-08   0.599356E-06   0.667878E-08
  2383   0.106578E+03   0.275526E+01   0.000000E+00  -0.696580E+01   0.149593E-08   0.599473E-06   0.656740E-08
  2384   0.106435E+03   0.273278E+01   0.000000E+00  -0.688555E+01   0.149478E-08   0.599087E-06   0.646958E-08
  2385   0.106288E+03   0.271078E+01   0.000000E+00  -0.680498E+01   0.149362E-08   0.598181E-06   0.638595E-08
  2386   0.106136E+03   0.268924E+01   0.000000E+00  -0.672411E+01   0.149247E-08   0.596742E-06   0.631712E-08
  2387   0.105979E+03   0.266819E+01   0.000000E+00  -0.664298E+01   0.149132E-08   0.594753E-06   0.626370E-08
  2388   0.105819E+03   0.264762E+01   0.000000E+00  -0.656163E+01   0.149018E-08   0.592200E-06   0.622630E-08
  2389   0.105654E+03   0.262754E+01   0.000000E+00  -0.648009E+01   0.148903E-08   0.589068E-06   0.620554E-08
  2390   0.105484E+03   0.260795E+01   0.000000E+00  -0.639838E+01   0.148788E-08   0.585342E-06   0.620203E-08
  2391   0.105311E+03   0.258884E+01   0.000000E+00  -0.631655E+01   0.148674E-08   0.581005E-06   0.621639E-08
  2392   0.105133E+03   0.257023E+01   0.000000E+00  -0.623463E+01   0.148560E-08   0.576044E-06   0.624922E-08
  2393   0.104951E+03   0.255211E+01   0.000000E+00  -0.615265E+01   0.148446E-08   0.570442E-06   0.630116E-08
  2394   0.104764E+03   0.253449E+01   0.000000E+00  -0.607062E+01   0.148331E-08   0.564186E-06   0.637280E-08
  2395   0.104574E+03   0.251737E+01   0.000000E+00  -0.598860E+01   0.148218E-08   0.557259E-06   0.646476E-08
  2396   0.104379E+03   0.250074E+01   0.000000E+00  -0.590660E+01   0.148104E-08   0.549647E-06   0.657766E-08
  2397   0.104180E+03   0.248461E+01   0.000000E+00  -0.582466E+01   0.147990E-08   0.541334E-06   0.671212E-08
  2398   0.103977E+03   0.246898E+01   0.000000E+00  -0.574280E+01   0.147877E-08   0.532305E-06   0.686873E-08
  2399   0.103770E+03   0.245385E+01   0.000000E+00  -0.566105E+01   0.147763E-08   0.522546E-06   0.704813E-08
  2400   0.103558E+03   0.243922E+01   0.000000E+00  -0.557945E+01   0.147650E-08   0.512040E-06   0.725091E-08
  2401   0.103342E+03   0.242508E+01   0.000000E+00  -0.549803E+01   0.147537E-08   0.500783E-06   0.747732E-08
  2402   0.103123E+03   0.241144E+01   0.000000E+00  -0.541681E+01   0.147424E-08   0.488807E-06   0.772599E-08
  2403   0.102899E+03   0.239830E+01   0.000000E+00  -0.533583E+01   0.147311E-08   0.476156E-06   0.799521E-08
  2404   0.102672E+03   0.238565E+01   0.000000E+00  -0.525511E+01   0.147198E-08   0.462871E-06   0.828324E-08
  2405   0.102440E+03   0.237352E+01   0.000000E+00  -0.517469E+01   0.147085E-08   0.448995E-06   0.858835E-08
  2406   0.102205E+03   0.236187E+01   0.000000E+00  -0.509458E+01   0.146973E-08   0.434572E-06   0.890880E-08
  2407   0.101966E+03   0.235072E+01   0.000000E+00  -0.501483E+01   0.146860E-08   0.419643E-06   0.924286E-08
  2408   0.101723E+03   0.234005E+01   0.000000E+00  -0.493546E+01   0.146748E-08   0.404251E-06   0.958880E-08
  2409   0.101476E+03   0.232988E+01   0.000000E+00  -0.485648E+01   0.146636E-08   0.388439E-06   0.994489E-08
  2410   0.101225E+03   0.232021E+01   0.000000E+00  -0.477794E+01   0.146524E-08   0.372250E-06   0.103094E-07
  2411   0.100971E+03   0.231102E+01   0.000000E+00  -0.469985E+01   0.146412E-08   0.355726E-06   0.106806E-07
  2412   0.100713E+03   0.230231E+01   0.000000E+00  -0.462224E+01   0.146300E-08   0.338909E-06   0.110567E-07
  2413   0.100452E+03   0.229410E+01   0.000000E+00  -0.454514E+01   0.146188E-08   0.321844E-06   0.114361E-07
  2414   0.100187E+03   0.228636E+01   0.000000E+00  -0.446858E+01   0.146077E-08   0.304571E-06   0.118169E-07
  2415   0.999181E+02   0.227910E+01   0.000000E+00  -0.439258E+01   0.145965E-08   0.287134E-06   0.121975E-07
  2416   0.996464E+02   0.227231E+01   0.000000E+00  -0.431717E+01   0.145854E-08   0.269575E-06   0.125761E-07
  2417   0.993711E+02   0.226601E+01   0.000000E+00  -0.424238E+01   0.145743E-08   0.251938E-06   0.129510E-07
  2418   0.990927E+02   0.226017E+01   0.000000E+00  -0.416822E+01   0.145632E-08   0.234264E-06   0.133204E-07
  2419   0.988106E+02   0.225480E+01   0.000000E+00  -0.409473E+01   0.145521E-08   0.216596E-06   0.136827E-07
  2420   0.985263E+02   0.224989E+01   0.000000E+00  -0.402193E+01   0.145410E-08   0.198977E-06   0.140361E-07
  2421   0.982383E+02   0.224545E+01   0.000000E+00  -0.394984E+01   0.145299E-08   0.181450E-06   0.143788E-07
  2422   0.979473E+02   0.224146E+01   0.000000E+00  -0.387848E+01   0.145189E-08   0.164057E-06   0.147091E-07
  2423   0.976541E+02   0.223792E+01   0.000000E+00  -0.380788E+01   0.145078E-08   0.146840E-06   0.150254E-07
  2424   0.973572E+02   0.223483E+01   0.000000E+00  -0.373805E+01   0.144968E-08   0.129844E-06   0.153258E-07
  2425   0.970580E+02   0.223219E+01   0.000000E+00  -0.366903E+01   0.144858E-08   0.113109E-06   0.156086E-07
  2426   0.967559E+02   0.222999E+01   0.000000E+00  -0.360082E+01   0.144747E-08   0.966789E-07   0.158721E-07
  2427   0.964508E+02   0.222822E+01   0.000000E+00  -0.353345E+01   0.144637E-08   0.805963E-07   0.161146E-07
  2428   0.961434E+02   0.222688E+01   0.000000E+00  -0.346695E+01   0.144528E-08   0.649037E-07   0.163343E-07
  2429   0.958338E+02   0.222598E+01   0.000000E+00  -0.340132E+01   0.144418E-08   0.496437E-07   0.165295E-07
  2430   0.955213E+02   0.222548E+01   0.000000E+00  -0.333659E+01   0.144308E-08   0.348590E-07   0.166985E-07
  2431   0.952065E+02   0.222541E+01   0.000000E+00  -0.327278E+01   0.144199E-08   0.205923E-07   0.168395E-07
  2432   0.948895E+02   0.222575E+01   0.000000E+00  -0.320991E+01   0.144089E-08   0.688607E-08   0.169508E-07
  2433   0.945703E+02   0.222650E+01   0.000000E+00  -0.314800E+01   0.143980E-08  -0.621694E-08   0.170307E-07
  2434   0.942495E+02   0.222764E+01   0.000000E+00  -0.308706E+01   0.143871E-08  -0.186741E-07   0.170774E-07
  2435   0.939258E+02   0.222918E+01   0.000000E+00  -0.302710E+01   0.143762E-08  -0.304429E-07   0.170893E-07
  2436   0.936006E+02   0.223112E+01   0.000000E+00  -0.296816E+01   0.143653E-08  -0.414805E-07   0.170645E-07
  2437   0.932732E+02   0.223343E+01   0.000000E+00  -0.291024E+01   0.143544E-08  -0.517444E-07   0.170013E-07
  2438   0.929442E+02   0.223613E+01   0.000000E+00  -0.285335E+01   0.143435E-08  -0.611919E-07   0.168980E-07
  2439   0.926131E+02   0.223919E+01   0.000000E+00  -0.279752E+01   0.143327E-08  -0.697804E-07   0.167529E-07
  2440   0.922804E+02   0.224262E+01   0.000000E+00  -0.274275E+01   0.143218E-08  -0.774673E-07   0.165643E-07
  2441   0.919462E+02   0.224641E+01   0.000000E+00  -0.268907E+01   0.143110E-08  -0.842098E-07   0.163304E-07
  2442   0.916106E+02   0.225056E+01   0.000000E+00  -0.263648E+01   0.143001E-08  -0.899655E-07   0.160494E-07
  2443   0.912727E+02   0.225504E+01   0.000000E+00  -0.258500E+01   0.142893E-08  -0.946916E-07   0.157197E-07
  2444   0.909341E+02   0.225987E+01   0.000000E+00  -0.253464E+01   0.142785E-08  -0.983455E-07   0.153395E-07
  2445   0.905947E+02   0.226505E+01   0.000000E+00  -0.248541E+01   0.142677E-08  -0.100885E-06   0.149071E-07
  2446   0.902531E+02   0.227054E+01   0.000000E+00  -0.243732E+01   0.142570E-08  -0.102266E-06   0.144207E-07
  2447   0.899115E+02   0.227636E+01   0.000000E+00  -0.239039E+01   0.142462E-08  -0.102448E-06   0.138786E-07
  2448   0.895684E+02   0.228249E+01   0.000000E+00  -0.234463E+01   0.142354E-08  -0.101387E-06   0.132791E-07
  2449   0.892237E+02   0.228892E+01   0.000000E+00  -0.230004E+01   0.142247E-08  -0.990400E-07   0.126205E-07
  2450   0.888791E+02   0.229567E+01   0.000000E+00  -0.225664E+01   0.142140E-08  -0.953654E-07   0.119010E-07
  2451   0.885330E+02   0.230270E+01   0.000000E+00  -0.221443E+01   0.142032E-08  -0.903358E-07   0.111197E-07
  2452   0.881869E+02   0.231001E+01   0.000000E+00  -0.217341E+01   0.141925E-08  -0.839861E-07   0.102788E-07
  2453   0.878392E+02   0.231760E+01   0.000000E+00  -0.213361E+01   0.141818E-08  -0.763673E-07   0.938125E-08
  2454   0.874916E+02   0.232547E+01   0.000000E+00  -0.209504E+01   0.141711E-08  -0.675299E-07   0.843019E-08
  2455   0.871432E+02   0.233361E+01   0.000000E+00  -0.205769E+01   0.141605E-08  -0.575247E-07   0.742860E-08
